,expId,Compound,tempNLSDf
298,2,BX-795,283.0996<>270.1049<>261.7511<>275.21<>283.0996<>272.4254<>255.2538<>245.9718<>227.872<>210.2363<>201.4184<>182.8545<>171.2521<>142.478<>120.6654<>98.38873<>80.28892<>60.33271<>51.51485<>40.8406<>36.66372<>34.80733<>32.48684<>25.52538<>20.8844
299,2,Olaparib (AZD2281; Ku-0059436),296.5585<>295.1662<>328.1171<>327.1889<>330.4376<>320.6916<>337.3991<>325.7966<>322.5479<>310.4814<>303.984<>303.5199<>301.1995<>308.625<>293.3098<>277.9946<>252.4692<>206.9876<>213.0209<>190.7442<>175.8931<>161.506<>148.0472<>133.6602<>124.8423
300,2,Benazepril HCl,243.6513<>262.2152<>289.597<>313.7301<>323.0121<>353.1784<>387.9857<>396.3395<>413.5111<>443.2134<>473.8438<>512.8281<>537.4252<>564.807<>572.6967<>574.553<>568.0557<>597.2938<>581.5145<>572.2325<>593.1169<>603.7912<>639.9908<>671.0854<>688.257
301,2,PHA-665752,258.5025<>264.0716<>275.21<>292.8457<>319.7634<>311.4096<>331.8299<>339.2555<>347.6092<>360.1399<>363.3885<>353.6425<>345.2887<>368.9577<>357.3553<>335.5427<>325.3326<>294.238<>303.5199<>289.1329<>286.8124<>300.2713<>309.5532<>283.5638<>318.3711
302,2,Cilostazol,245.9718<>259.8947<>285.8842<>310.4814<>332.294<>346.681<>385.6653<>396.8036<>423.2572<>465.026<>491.4795<>515.6126<>549.4918<>580.1222<>582.9068<>588.9401<>595.4374<>601.0066<>643.2395<>625.1397<>629.3166<>674.334<>688.257<>737.9155<>743.9487
303,2,Vismodegib (GDC-0449),272.4254<>290.0611<>307.2327<>329.0453<>354.1066<>346.681<>391.6985<>412.1188<>441.357<>481.2694<>494.7282<>522.11<>542.9944<>565.7352<>581.0504<>563.8788<>570.8403<>553.6686<>575.9453<>596.8297<>620.0346<>639.0626<>659.947<>712.3901<>742.0923
304,2,Zoledronic Acid ,270.1049<>295.1662<>318.8352<>355.4989<>381.9525<>394.9472<>426.9699<>435.3237<>458.5286<>492.8718<>517.0049<>562.9506<>583.835<>582.4427<>568.5198<>561.5583<>540.2098<>547.1713<>551.3481<>534.6406<>546.2431<>537.4252<>565.2711<>635.3499<>641.8472
305,2,GSK1904529A,296.0944<>314.6583<>341.1118<>355.0348<>383.3448<>393.0908<>426.5059<>443.2134<>470.131<>490.0872<>506.7948<>543.4585<>562.4865<>568.9839<>549.4918<>543.4585<>528.6074<>542.9944<>529.0715<>524.8946<>529.0715<>528.1432<>573.1608<>622.3551<>643.2395
306,2,Felbamate,258.0384<>279.3869<>297.4867<>324.8684<>355.0348<>367.1013<>405.6215<>428.3622<>458.5286<>499.3692<>519.7895<>558.7737<>585.6914<>619.5705<>619.1064<>613.5372<>607.504<>588.9401<>605.6476<>612.6091<>634.8857<>659.4829<>688.257<>733.7386<>740.236
307,2,U0126-EtOH,242.7231<>249.2205<>277.5305<>306.7686<>334.1504<>368.4936<>387.9857<>400.9805<>429.7545<>445.998<>466.8824<>499.8333<>513.7562<>506.7948<>506.7948<>503.082<>496.5846<>522.5741<>506.3307<>497.5128<>497.9769<>524.4305<>545.3149<>593.5811<>582.9068
308,2,Ginkgolide B,284.956<>309.5532<>342.0401<>363.3885<>383.8089<>380.0961<>433.9314<>448.3185<>474.772<>501.2256<>523.9664<>543.4585<>568.5198<>631.173<>639.5267<>611.2167<>610.7527<>565.2711<>599.6143<>593.1169<>606.5758<>654.3779<>652.9855<>658.5547<>709.6055
309,2,Varespladib (LY315920),279.851<>298.879<>318.8352<>356.8912<>385.6653<>413.9752<>448.3185<>464.0978<>490.0872<>524.8946<>566.1993<>593.5811<>618.1782<>613.0732<>620.4987<>620.4987<>609.8245<>620.9628<>618.6423<>634.8857<>630.2448<>675.7264<>713.3183<>743.4846<>789.4303
310,2,Lidocaine,298.879<>327.1889<>360.1399<>391.2344<>420.4726<>429.2904<>464.5619<>491.0154<>529.9996<>563.4147<>606.1117<>624.6756<>657.6265<>677.1187<>683.616<>697.0748<>646.0241<>651.1292<>659.4829<>668.3008<>697.0748<>727.2412<>736.5231<>800.1046<>771.3305
311,2,Empty,306.3045<>318.8352<>363.8527<>398.1959<>429.7545<>451.103<>498.441<>511.8998<>556.9173<>601.0066<>620.4987<>666.9085<>690.5775<>687.7929<>682.6878<>682.6878<>688.7211<>654.842<>646.4882<>672.9418<>658.5547<>713.3183<>720.7438<>774.5792<>780.1484
312,2,Empty,312.8019<>355.4989<>386.1293<>414.9034<>439.9647<>448.3185<>492.8718<>515.1485<>561.5583<>588.476<>607.504<>626.0679<>675.7264<>692.8979<>681.2955<>673.8699<>665.9803<>639.5267<>643.7036<>663.1957<>678.5109<>675.2623<>665.5162<>704.9645<>724.4566
313,2,XL147,362.9245<>388.4498<>404.2292<>443.6775<>478.0207<>498.441<>557.8455<>579.194<>617.2501<>639.9908<>670.6213<>695.2184<>686.8647<>754.623<>764.369<>735.1309<>730.4899<>700.3235<>717.0311<>723.0643<>749.0538<>788.038<>764.8331<>806.6019<>846.9785
314,2,BMS-707035,258.5025<>269.1767<>297.9508<>314.6583<>355.4989<>369.4218<>403.765<>426.9699<>455.2799<>491.0154<>509.1153<>542.0662<>570.8403<>585.6914<>588.0119<>590.7964<>575.4813<>602.3989<>605.1835<>599.1502<>614.9296<>648.3446<>671.0854<>735.595<>742.0923
315,2,INO-1001,273.3536<>270.569<>298.4149<>339.7196<>362.9245<>359.2117<>388.9139<>419.5444<>451.103<>476.6284<>502.1538<>503.082<>534.6406<>575.0172<>583.3709<>569.4479<>583.835<>554.5969<>568.9839<>579.6581<>596.3657<>608.4322<>602.863<>632.1011<>669.229
316,2,Ruxolitinib (INCB018424),205.1312<>187.4955<>210.2363<>229.2643<>265.928<>282.6355<>309.0891<>335.0786<>361.5322<>386.5934<>418.6162<>442.7493<>461.3132<>483.5899<>484.054<>475.2361<>471.5233<>476.6284<>472.4515<>454.8158<>459.4568<>473.8438<>481.2694<>563.8788<>521.1818
317,2,17-DMAG (Alvespimycin) HCl,238.5462<>219.0542<>216.7337<>219.5182<>223.6951<>211.1645<>219.5182<>210.2363<>207.4517<>204.6671<>209.3081<>199.562<>193.0647<>197.7056<>187.4955<>174.9649<>161.506<>133.6602<>127.1628<>116.4885<>99.78102<>87.25038<>75.64793<>69.15057<>58.94042
318,2,Naftopidil DiHCl,236.6899<>239.0103<>277.0664<>304.4482<>342.5042<>343.8965<>382.4166<>398.1959<>423.2572<>454.8158<>479.8771<>529.0715<>544.8508<>572.6967<>583.835<>555.9891<>556.4532<>574.0889<>552.7404<>536.497<>564.807<>570.8403<>586.6196<>639.0626<>639.5267
319,2,Roscovitine (Seliciclib;CYC202),258.9666<>274.2818<>282.1714<>299.8072<>322.0839<>309.5532<>349.4656<>358.7476<>379.632<>406.0855<>428.8263<>452.4953<>466.4182<>526.2869<>510.0435<>512.8281<>513.7562<>496.5846<>504.0102<>504.9384<>512.364<>532.3201<>529.9996<>590.3323<>588.0119
320,2,Rocuronium Bromide,251.0769<>250.1487<>276.1382<>306.3045<>339.7196<>357.3553<>380.5602<>401.4446<>438.5724<>456.2081<>484.054<>516.0767<>537.8893<>569.4479<>582.9068<>593.5811<>583.835<>598.222<>596.8297<>591.7247<>619.1064<>645.56<>651.1292<>749.5179<>762.9767
321,2,AT13387,238.5462<>233.9053<>239.9386<>240.4026<>241.7949<>248.2923<>241.3308<>240.8667<>233.4412<>223.231<>215.8055<>215.3414<>197.2415<>198.6339<>179.1417<>168.4675<>150.8318<>116.9526<>105.8143<>88.64268<>81.21711<>71.00696<>62.1891<>58.94042<>48.26617
322,2,Linezolid,275.21<>292.8457<>318.3711<>340.1837<>374.991<>381.0243<>416.2957<>437.1801<>468.2747<>477.0925<>527.6791<>561.0942<>570.8403<>607.0399<>608.8963<>616.7859<>637.6703<>595.9016<>624.2115<>630.2448<>642.7754<>668.3008<>682.2237<>782.4688<>788.5021
323,2,CYC116,312.3378<>281.2433<>284.956<>279.851<>279.3869<>252.9333<>267.7844<>251.0769<>231.1207<>220.4464<>208.3799<>199.562<>182.3904<>181.9263<>166.147<>149.4395<>139.2293<>125.7705<>122.0577<>114.1681<>109.063<>103.0297<>98.38873<>90.03497<>89.57087
324,2,Sildenafil Citrate,270.569<>266.8562<>295.1662<>316.5147<>347.1451<>361.0681<>381.4884<>394.9472<>425.5777<>457.1363<>480.8053<>520.7177<>530.4637<>562.4865<>573.1608<>570.3762<>561.0942<>535.1047<>546.7072<>536.9611<>553.6686<>561.5583<>582.4427<>618.6423<>651.1292
325,2,XAV-939,237.154<>245.5077<>272.4254<>294.238<>305.3763<>334.6145<>349.0015<>371.2782<>394.9472<>420.0085<>452.0312<>462.2414<>477.0925<>492.4077<>484.9822<>483.5899<>473.8438<>478.9489<>452.0312<>462.7055<>452.9594<>460.8491<>471.5233<>502.1538<>510.0435
326,2,Voriconazole,287.2765<>301.1995<>332.7581<>345.2887<>363.3885<>374.5269<>406.0855<>427.4341<>460.8491<>482.6617<>511.4357<>529.9996<>557.3814<>594.5092<>609.8245<>618.1782<>601.9348<>585.6914<>571.3044<>555.525<>565.7352<>614.9296<>645.56<>678.5109<>703.5722
327,2,Fulvestrant,283.0996<>281.2433<>315.5865<>335.5427<>355.963<>348.5374<>392.6267<>404.2292<>427.8981<>457.1363<>474.772<>478.4848<>488.2309<>518.8613<>535.5688<>517.469<>533.2484<>506.7948<>522.5741<>525.3587<>537.4252<>542.9944<>571.3044<>606.1117<>610.2886
328,2,Tipifarnib ,310.4814<>322.0839<>351.322<>363.3885<>376.8474<>385.2011<>394.4831<>398.1959<>422.329<>427.4341<>433.0032<>427.8981<>419.5444<>429.7545<>402.8369<>373.1346<>353.6425<>327.1889<>326.2607<>299.8072<>275.21<>264.5357<>256.6461<>242.259<>239.4744
329,2,Cladribine,264.5357<>274.2818<>309.5532<>320.2274<>323.4761<>319.7634<>313.7301<>313.7301<>301.6635<>303.984<>286.8124<>284.4919<>249.2205<>256.182<>238.0822<>209.3081<>193.9929<>170.3239<>163.8265<>145.7267<>133.6602<>127.6269<>116.0244<>100.2451<>92.35545
330,2,AZD6482,267.7844<>275.21<>298.879<>319.7634<>335.0786<>327.653<>360.604<>366.6372<>382.4166<>384.7371<>411.1906<>388.9139<>415.8316<>441.8211<>444.1416<>440.8929<>435.7878<>394.019<>384.7371<>377.7756<>380.0961<>389.8421<>382.8806<>371.2782<>394.019
331,2,Doxorubicin (Adriamycin),298.4149<>298.879<>293.7739<>289.597<>287.7406<>275.21<>273.3536<>264.0716<>260.3589<>259.4307<>242.7231<>232.513<>232.513<>232.0489<>223.231<>219.9823<>204.6671<>188.4237<>179.1417<>177.7495<>164.7547<>147.119<>128.5551<>117.8808<>115.0962
332,2,Safinamide Mesylate,295.1662<>321.6198<>348.5374<>379.1679<>406.0855<>426.9699<>470.131<>504.9384<>528.1432<>559.7019<>591.7247<>598.6861<>614.4655<>616.3218<>621.891<>593.5811<>601.4707<>592.6528<>599.1502<>614.4655<>611.2167<>658.0906<>663.1957<>749.982<>756.4794
333,2,PFI-1 (PF-6405761),239.0103<>261.7511<>283.5638<>312.8019<>330.4376<>356.4271<>380.5602<>385.6653<>405.1573<>416.7598<>421.8649<>442.2852<>450.1748<>422.329<>422.7931<>400.5164<>374.5269<>378.7038<>362.9245<>380.5602<>373.1346<>363.8527<>361.0681<>371.2782<>364.3167
334,2,Iloperidone,313.266<>318.8352<>342.5042<>371.7423<>405.1573<>439.5006<>464.0978<>506.3307<>528.1432<>562.4865<>581.9786<>614.4655<>634.8857<>667.3726<>665.9803<>682.6878<>655.306<>642.3113<>649.2728<>650.6651<>663.1957<>710.9978<>722.6002<>823.3094<>799.1763
335,2,Empty,307.6968<>342.0401<>377.7756<>409.7983<>437.1801<>478.9489<>494.7282<>522.11<>552.2764<>583.3709<>614.9296<>640.4549<>661.3393<>674.334<>670.6213<>656.6984<>643.7036<>648.8087<>631.6371<>672.0135<>637.6703<>668.3008<>708.2132<>809.3865<>810.7788
336,2,Empty,296.5585<>325.3326<>365.709<>383.8089<>423.7213<>466.8824<>493.8<>513.2921<>540.6739<>578.2658<>606.1117<>657.1624<>654.3779<>661.3393<>675.7264<>656.6984<>646.9523<>655.7701<>678.0468<>674.334<>683.1519<>691.0416<>726.7771<>794.9995<>775.5074
337,2,Selumetinib (AZD6244),232.9771<>242.7231<>276.1382<>296.0944<>309.5532<>297.9508<>351.7861<>368.4936<>398.1959<>426.5059<>456.2081<>477.5566<>495.6564<>552.7404<>553.2045<>591.7247<>585.6914<>620.0346<>623.7474<>639.5267<>710.9978<>744.8769<>775.9715<>844.658<>816.348
338,2,Etoposide,260.3589<>255.7179<>264.5357<>280.7791<>290.5252<>290.5252<>300.7354<>303.0558<>299.343<>301.1995<>311.4096<>308.625<>335.0786<>321.6198<>305.8404<>279.851<>270.569<>246.9<>236.6899<>209.3081<>192.6006<>190.7442<>184.7109<>175.8931<>155.0087
339,2,Canertinib (CI-1033),234.3694<>228.8002<>226.4797<>233.9053<>242.7231<>258.5025<>266.3921<>269.6408<>281.2433<>303.0558<>314.6583<>322.0839<>336.0068<>368.9577<>366.1731<>367.1013<>366.6372<>349.4656<>370.8141<>353.1784<>350.3938<>349.9297<>348.5374<>375.9192<>383.3448
340,2,Letrozole,227.872<>230.1925<>259.4307<>293.3098<>304.4482<>329.9735<>362.4604<>377.7756<>416.2957<>435.7878<>473.8438<>501.2256<>511.4357<>521.1818<>519.3254<>531.392<>520.2536<>497.9769<>484.054<>484.054<>481.7335<>495.6564<>523.0382<>569.4479<>584.7632
341,2,Lenalidomide (CC-5013),265.4639<>285.4201<>313.7301<>338.7914<>361.0681<>374.991<>409.7983<>439.0365<>452.0312<>498.9051<>535.1047<>558.7737<>599.1502<>628.8525<>634.8857<>605.6476<>600.5425<>613.5372<>604.2553<>628.3884<>646.9523<>645.56<>690.1134<>734.6667<>725.3848
342,2,Enzalutamide (MDV3100),257.1102<>281.2433<>308.1609<>338.7914<>361.0681<>392.1626<>416.2957<>453.8876<>472.4515<>503.5461<>523.0382<>568.5198<>572.2325<>572.6967<>545.3149<>529.9996<>489.6231<>493.8<>467.3465<>469.6669<>504.0102<>498.9051<>523.5023<>594.0452<>598.222
343,2,Sorafenib Tosylate,273.3536<>267.7844<>302.5917<>305.3763<>331.3658<>326.7248<>358.7476<>374.0628<>391.6985<>403.765<>434.3955<>436.716<>455.2799<>490.0872<>503.5461<>508.187<>500.7615<>495.6564<>497.9769<>479.8771<>456.6722<>448.3185<>452.0312<>466.8824<>449.7107
344,2,Cinacalcet HCl,243.1872<>254.7897<>273.8177<>288.6688<>325.7966<>331.3658<>373.1346<>395.8754<>419.0803<>449.7107<>461.3132<>459.4568<>464.5619<>506.3307<>491.4795<>504.0102<>497.0487<>465.4901<>494.2641<>496.1205<>495.1923<>512.8281<>529.0715<>540.2098<>578.7299
345,2,VX-680 (Tozasertib; MK-0457),253.3974<>240.8667<>246.4359<>250.1487<>256.182<>244.1154<>253.3974<>239.9386<>244.1154<>230.1925<>214.4132<>208.3799<>193.5288<>187.9596<>174.9649<>160.1137<>145.2626<>140.1575<>116.0244<>102.5656<>88.17857<>72.39925<>55.22763<>49.19436<>40.8406
346,2,BX-912,273.8177<>284.4919<>299.343<>315.5865<>328.1171<>358.7476<>369.4218<>374.0628<>393.0908<>388.4498<>423.2572<>457.6004<>458.5286<>443.2134<>445.5338<>442.7493<>416.2957<>404.2292<>371.2782<>349.9297<>334.1504<>331.8299<>333.2222<>377.3115<>361.9962
347,2,Nutlin-3,286.3483<>303.5199<>323.4761<>356.4271<>391.2344<>408.8701<>426.9699<>455.2799<>471.0592<>491.9436<>526.2869<>563.8788<>587.5478<>558.7737<>562.4865<>546.7072<>506.3307<>523.0382<>490.0872<>489.6231<>495.6564<>511.8998<>544.8508<>659.0189<>610.7527
348,2,Biperiden HCl,247.8282<>274.7459<>305.8404<>344.3605<>358.2835<>389.378<>405.1573<>439.5006<>461.3132<>485.4463<>504.4743<>540.2098<>577.8017<>536.9611<>530.9279<>529.0715<>526.751<>528.6074<>521.6459<>519.7895<>521.6459<>520.2536<>558.3096<>625.6038<>615.3936
349,2,HA14-1,261.287<>287.7406<>325.7966<>342.0401<>371.2782<>387.0575<>408.8701<>440.4288<>444.6057<>486.3745<>508.6512<>558.7737<>569.912<>580.1222<>577.8017<>582.4427<>572.2325<>561.5583<>559.7019<>548.5635<>588.476<>610.7527<>627.9243<>698.4672<>693.3621
350,2,Epothilone A,269.1767<>245.0436<>245.9718<>239.9386<>231.5848<>223.6951<>226.0156<>209.7722<>193.9929<>175.8931<>175.429<>161.0419<>143.8703<>128.5551<>116.4885<>105.8143<>82.1453<>72.39925<>70.54286<>67.29417<>59.86861<>56.15583<>52.44305<>48.26617<>39.91241
351,2,Brivanib (BMS-540215),278.9228<>298.879<>330.4376<>339.7196<>372.6705<>393.0908<>397.7318<>420.9367<>427.8981<>455.744<>491.9436<>483.1258<>495.6564<>499.8333<>491.4795<>457.6004<>435.7878<>403.765<>424.1854<>426.5059<>424.6494<>445.5338<>481.7335<>483.5899<>517.469
352,2,Ki16425,303.5199<>324.4043<>351.322<>374.0628<>400.5164<>423.2572<>461.3132<>467.8105<>500.2974<>523.5023<>562.9506<>577.8017<>584.2991<>611.2167<>582.9068<>576.8735<>565.2711<>555.9891<>557.3814<>533.2484<>541.138<>575.0172<>591.2606<>618.1782<>659.4829
353,2,PF-04217903,249.2205<>262.2152<>308.625<>337.8632<>358.7476<>386.5934<>412.5829<>410.2624<>421.4008<>457.6004<>488.6949<>518.8613<>513.7562<>534.6406<>536.9611<>527.6791<>511.4357<>501.2256<>489.6231<>476.6284<>490.5513<>497.5128<>532.3201<>609.3604<>607.9681
354,2,Fluconazole,260.8229<>273.8177<>294.238<>334.1504<>363.3885<>393.0908<>394.4831<>425.5777<>450.6389<>496.5846<>509.5793<>551.3481<>575.0172<>552.2764<>555.9891<>550.884<>545.779<>541.138<>524.4305<>516.0767<>522.11<>519.7895<>561.5583<>622.8192<>626.9961
355,2,ZM 447439,292.3816<>305.3763<>325.7966<>329.9735<>338.7914<>339.2555<>331.3658<>310.0173<>290.9893<>259.4307<>231.5848<>220.9105<>199.562<>156.8651<>122.5218<>96.06824<>80.75301<>71.47105<>56.61993<>50.58666<>47.33797<>37.12782<>33.41504<>34.80733<>29.70226
356,2,Glimepiride,297.0226<>313.266<>355.4989<>381.4884<>417.2239<>452.9594<>480.3412<>508.6512<>534.1765<>565.7352<>593.1169<>636.7421<>624.6756<>646.4882<>647.4164<>642.7754<>622.3551<>622.3551<>620.4987<>635.3499<>647.4164<>651.5933<>681.2955<>766.6895<>768.0818
357,2,Foretinib (GSK1363089),290.9893<>283.0996<>274.2818<>250.1487<>226.4797<>186.1032<>154.5446<>118.809<>84.00169<>58.47632<>38.98421<>23.66899<>14.85113<>11.60244<>10.21015<>8.817858<>9.281956<>6.497369<>6.497369<>6.033271<>5.569173<>6.033271<>5.569173<>3.712782<>4.640978
358,2,Loratadine,244.5795<>282.6355<>308.625<>334.6145<>355.963<>402.8369<>429.7545<>462.2414<>490.0872<>515.1485<>536.497<>594.0452<>630.7089<>570.3762<>588.9401<>595.4374<>617.7141<>647.8805<>647.8805<>657.1624<>674.7982<>693.8262<>738.3796<>849.763<>804.7455
359,2,Empty,228.3361<>252.4692<>277.9946<>297.0226<>320.2274<>353.6425<>361.0681<>382.8806<>404.2292<>428.3622<>437.1801<>475.2361<>490.5513<>502.1538<>516.0767<>497.0487<>501.6897<>504.0102<>542.0662<>532.7842<>541.138<>573.6248<>602.3989<>707.285<>687.7929
360,2,Empty,297.9508<>331.3658<>356.4271<>387.0575<>431.1468<>427.8981<>460.385<>489.6231<>504.4743<>543.4585<>573.1608<>582.4427<>607.9681<>659.4829<>641.8472<>637.6703<>621.891<>588.9401<>609.3604<>610.2886<>612.145<>635.814<>646.0241<>680.3673<>738.8436
361,2,Cabozantinib (XL184; BMS-907351),268.2485<>264.9998<>262.6794<>278.4586<>277.9946<>252.4692<>267.3203<>275.21<>255.7179<>239.4744<>219.5182<>196.7775<>174.5008<>187.4955<>169.3957<>148.0472<>122.0577<>97.92463<>99.31693<>84.4658<>82.1453<>74.25565<>73.32745<>61.725<>61.725
362,2,Amonafide,274.2818<>277.5305<>286.8124<>294.238<>294.238<>295.1662<>296.5585<>291.4534<>296.5585<>300.7354<>304.4482<>303.5199<>293.7739<>296.0944<>294.7021<>292.3816<>292.3816<>277.9946<>277.5305<>270.569<>273.8177<>260.3589<>233.9053<>221.3746<>213.9491
363,2,Alisertib (MLN8237),239.9386<>254.7897<>257.1102<>262.2152<>268.7126<>267.3203<>284.4919<>271.4972<>259.8947<>251.0769<>238.5462<>219.5182<>206.9876<>198.1698<>199.0979<>186.5673<>154.5446<>134.5883<>104.8861<>90.03497<>73.32745<>62.6532<>53.83534<>50.12256<>39.91241
364,2,Isotretinoin,255.2538<>262.2152<>281.2433<>312.3378<>333.2222<>356.4271<>385.6653<>403.765<>407.9419<>444.1416<>464.5619<>481.2694<>473.3797<>499.8333<>477.5566<>428.8263<>382.8806<>351.7861<>329.9735<>317.4429<>314.1942<>310.9455<>316.0506<>356.8912<>336.4709
365,2,AG-490 (Tyrphostin B42),294.238<>308.625<>330.4376<>359.6758<>386.5934<>403.765<>436.2519<>460.385<>478.4848<>522.11<>543.9226<>574.553<>604.7194<>638.1345<>622.3551<>625.1397<>601.0066<>598.6861<>584.2991<>575.4813<>575.4813<>563.8788<>617.7141<>656.2343<>671.5495
366,2,Omeprazole ,246.9<>261.7511<>293.3098<>315.5865<>342.5042<>361.5322<>408.8701<>428.3622<>453.8876<>478.9489<>512.364<>537.8893<>553.6686<>569.4479<>581.0504<>560.6301<>536.497<>523.0382<>524.8946<>519.7895<>506.3307<>529.5356<>581.5145<>633.4935<>643.2395
367,2,SNS-314 Mesylate,268.7126<>260.8229<>253.3974<>258.5025<>258.9666<>248.7564<>244.1154<>238.0822<>215.8055<>215.3414<>184.2468<>170.3239<>154.5446<>158.7214<>137.3729<>123.9141<>103.0297<>84.4658<>68.22237<>60.33271<>51.05075<>45.48158<>38.52011<>45.48158<>34.34324
368,2,Stavudine (d4T),257.5742<>281.7073<>307.6968<>325.3326<>352.7143<>364.3167<>395.4113<>416.2957<>439.0365<>462.2414<>489.6231<>515.6126<>538.8175<>552.7404<>550.42<>538.8175<>524.8946<>494.2641<>503.5461<>497.9769<>486.3745<>505.8666<>523.9664<>574.0889<>576.4094
369,2,Lenvatinib (E7080),247.3641<>253.3974<>278.9228<>290.9893<>310.0173<>319.2993<>335.0786<>346.681<>353.6425<>357.8194<>349.4656<>344.8246<>325.7966<>311.4096<>277.0664<>243.1872<>213.485<>177.7495<>148.5113<>142.478<>129.9474<>130.8756<>128.091<>124.8423<>121.1295
370,2,Alfuzosin HCl ,264.9998<>281.7073<>317.4429<>337.3991<>363.8527<>385.2011<>415.3675<>437.1801<>471.0592<>492.4077<>513.2921<>543.9226<>549.4918<>560.166<>551.3481<>545.779<>533.7125<>530.9279<>506.3307<>494.2641<>482.1976<>504.4743<>522.5741<>531.856<>558.3096
371,2,JNJ-26854165 (Serdemetan),291.4534<>313.7301<>336.4709<>348.5374<>358.2835<>363.3885<>375.4551<>372.2064<>376.8474<>383.3448<>373.1346<>385.6653<>370.35<>349.4656<>342.9683<>324.4043<>331.3658<>298.879<>282.6355<>259.4307<>230.1925<>212.0927<>180.534<>146.6549<>131.3397
372,2,Sumatriptan Succinate,275.21<>291.4534<>327.653<>356.4271<>368.9577<>398.66<>420.4726<>443.6775<>465.026<>492.4077<>526.2869<>559.7019<>573.6248<>560.166<>536.9611<>538.8175<>506.7948<>501.6897<>476.1643<>466.4182<>469.6669<>463.1696<>473.8438<>488.6949<>519.3254
373,2,ENMD-2076,300.7354<>283.0996<>277.5305<>257.5742<>237.6181<>215.8055<>186.1032<>152.6882<>114.6321<>74.71974<>49.19436<>31.55865<>17.63572<>12.53064<>8.35376<>6.033271<>4.640978<>4.640978<>3.248684<>4.17688<>2.784587<>2.320489<>1.856391<>1.392293<>1.856391
374,2,Zileuton,265.4639<>271.0331<>291.4534<>333.6863<>361.9962<>389.8421<>414.9034<>440.4288<>450.6389<>459.4568<>485.4463<>499.3692<>510.9716<>565.7352<>533.2484<>508.6512<>500.7615<>484.054<>457.6004<>456.6722<>452.4953<>453.8876<>474.772<>496.5846<>481.2694
375,2,Raltitrexed,289.1329<>304.4482<>331.8299<>345.7528<>356.8912<>373.5987<>400.0523<>389.8421<>383.8089<>377.3115<>363.3885<>328.1171<>300.2713<>271.9613<>259.8947<>252.9333<>217.6618<>201.8825<>180.9981<>165.2188<>153.6164<>137.3729<>129.4833<>108.1348<>106.7425
376,2,PHA-680632,319.2993<>308.1609<>313.266<>315.1224<>307.2327<>297.0226<>294.7021<>281.2433<>263.6075<>247.8282<>236.6899<>204.6671<>195.3852<>190.2801<>178.2135<>176.3571<>167.5393<>148.9754<>146.1908<>142.478<>131.8038<>117.4167<>105.8143<>109.5271<>107.2066
377,2,Decitabine,304.4482<>343.8965<>384.2729<>400.0523<>431.6109<>447.3903<>467.3465<>494.2641<>515.1485<>539.7457<>561.5583<>580.1222<>588.476<>608.8963<>591.7247<>572.6967<>552.2764<>532.7842<>495.6564<>476.1643<>475.2361<>452.0312<>414.4393<>399.1241<>361.5322
378,2,Marbofloxacin,287.7406<>304.4482<>337.8632<>364.7809<>390.7703<>424.6494<>462.7055<>486.8386<>506.3307<>525.3587<>543.4585<>590.3323<>611.2167<>624.2115<>600.5425<>570.8403<>561.0942<>540.6739<>545.3149<>532.3201<>534.6406<>543.9226<>567.1275<>611.6808<>649.2728
379,2,Fluorouracil (5-Fluoracil; 5-FU),310.4814<>332.7581<>369.4218<>405.1573<>447.8543<>470.131<>494.7282<>514.2203<>542.0662<>588.0119<>601.4707<>646.9523<>640.919<>634.4216<>637.2062<>614.4655<>615.3936<>596.3657<>582.4427<>576.8735<>604.7194<>620.4987<>622.8192<>724.9207<>731.4181
