,expId,Compound,tempConfluenceDf
82,2,Tenofovir ,41.9865<>41.2042<>47.67067<>51.91968<>56.68829<>58.1913<>64.35696<>71.05486<>76.22023<>83.71677<>88.27551<>92.05328<>93.71953<>95.83636<>96.03896<>96.25496<>96.18651<>95.84327<>97.44308<>97.34726<>97.59145<>97.65071<>97.8844<>98.41042<>98.61427
83,2,Cisplatin,44.6031<>44.7592<>51.60809<>56.9552<>60.29142<>63.07111<>68.71774<>75.18036<>82.03435<>87.97586<>91.32135<>92.50855<>94.61061<>95.82518<>95.98523<>96.50958<>97.06765<>96.45612<>97.31425<>97.07151<>97.47609<>97.96114<>98.57488<>99.20975<>99.29494
84,2,Droxinostat,46.97524<>49.505<>56.69706<>61.85496<>67.54517<>69.35772<>77.47955<>81.77469<>86.16606<>88.46146<>93.37125<>93.95667<>94.61814<>96.20102<>96.22485<>96.34904<>96.94531<>96.83638<>97.09659<>96.99725<>97.33054<>98.05965<>99.00116<>98.42679<>99.16328
85,2,MK-2866 (GTx-024),38.27959<>39.17496<>44.13392<>49.76085<>53.72623<>58.74887<>65.84879<>69.23725<>76.83486<>82.52459<>87.09292<>90.86421<>92.35673<>93.72906<>93.3229<>91.65154<>93.23089<>93.03492<>93.51997<>93.71477<>94.36725<>95.26566<>95.47572<>97.67551<>97.80219
86,2,Tizanidine HCl,38.71843<>40.26359<>45.67598<>51.62737<>55.87241<>59.95456<>69.25806<>73.9941<>80.09022<>84.56792<>90.92901<>92.76904<>94.40559<>94.74787<>95.50093<>96.1863<>95.83263<>96.85282<>96.31182<>95.98183<>96.78719<>96.95692<>97.36674<>98.56065<>99.25653
87,2,Ritonavir,41.40147<>44.23499<>48.16259<>52.80649<>57.56942<>60.15589<>67.24048<>72.63151<>77.20428<>79.95068<>81.91457<>83.49987<>84.07023<>88.59064<>87.91645<>91.18506<>91.74023<>92.60222<>94.14511<>95.5039<>96.43125<>97.53764<>97.77602<>98.23869<>98.90396
88,2,Zonisamide,45.13221<>48.00011<>55.37923<>59.31234<>64.84555<>69.73164<>79.82371<>84.28547<>90.96748<>94.18869<>95.99358<>96.88176<>97.94906<>98.11642<>98.40965<>98.40676<>98.48557<>99.02677<>99.35779<>99.24913<>99.04833<>99.60764<>99.71554<>99.77943<>99.82129
89,2,CUDC-101,42.10418<>44.55577<>45.53962<>50.13847<>53.26148<>57.9318<>58.62828<>53.99667<>47.78695<>41.49578<>37.14238<>34.93557<>31.39601<>28.96088<>27.48087<>26.44459<>26.37068<>26.87154<>26.83051<>26.63441<>26.18085<>26.08504<>25.81772<>25.88335<>25.65111
90,2,Zibotentan (ZD4054),37.1017<>39.54134<>45.0873<>52.19835<>57.91931<>64.04094<>69.94921<>73.3705<>78.68286<>83.38036<>86.12028<>92.15931<>92.95438<>92.58309<>95.10472<>95.10541<>96.07606<>96.60787<>96.65347<>97.03704<>97.78465<>97.75254<>98.08721<>98.93235<>98.99936
91,2,Dutasteride,45.42121<>47.05875<>53.57012<>58.49689<>64.97258<>73.59312<>76.99325<>80.79775<>86.59627<>89.93188<>93.49109<>95.86468<>96.30726<>94.64059<>95.0279<>94.98963<>95.02479<>96.43138<>97.4573<>97.52065<>98.0122<>98.51431<>98.72298<>99.45995<>99.54768
92,2,Calcitriol,44.53483<>47.87632<>54.4185<>60.30069<>66.40279<>74.03397<>81.23853<>82.43036<>87.46228<>91.98468<>94.46334<>97.68326<>98.49725<>98.53896<>99.73985<>99.64155<>99.8054<>99.75042<>99.85438<>99.91993<>100<>100<>100<>100<>100
93,2,Imiquimod,40.46052<>42.40606<>47.25995<>52.69056<>57.98539<>64.40656<>69.92553<>75.25571<>81.22395<>86.2426<>92.25588<>95.37335<>96.75922<>96.54405<>96.96561<>96.95567<>97.41109<>97.73644<>97.64968<>97.83508<>98.15235<>98.89671<>98.98933<>99.49975<>99.53621
94,2,SB525334,45.55116<>47.41689<>52.17983<>56.07854<>59.02244<>65.47261<>68.65669<>74.25742<>78.80443<>83.61274<>88.06<>90.20066<>93.4569<>92.33994<>90.94523<>93.11981<>93.10075<>96.24564<>95.67348<>95.56503<>96.23535<>96.45992<>97.00962<>98.25251<>97.06067
95,2,CO-1686 (AVL-301),48.6365<>51.53487<>55.43567<>60.15501<>65.70174<>68.83495<>73.86681<>77.76249<>78.47107<>83.39943<>84.20264<>89.09123<>89.00088<>88.78965<>89.18739<>88.92282<>89.12417<>88.98002<>90.3404<>89.34695<>89.37299<>89.50735<>90.38861<>90.312<>89.97596
96,2,WZ4003,44.95889<>48.20595<>52.96931<>57.84212<>62.58311<>70.87221<>75.18602<>78.13508<>82.62786<>87.7149<>88.55527<>92.27612<>92.16642<>91.71129<>92.44411<>92.69292<>92.20171<>94.11844<>93.38161<>93.17728<>94.04461<>94.63396<>94.3551<>95.67722<>96.0197
97,2,Linifanib (ABT-869),45.23956<>48.30721<>51.64027<>57.59069<>61.33503<>63.94036<>68.91032<>72.31066<>75.80074<>80.41687<>80.18201<>84.32635<>83.83979<>87.09645<>86.67301<>86.18811<>84.38985<>81.80232<>81.53687<>79.96221<>78.76575<>78.55492<>77.73534<>76.2178<>76.09857
98,2,OSI-930,39.79159<>39.48863<>43.25465<>47.53564<>50.68896<>53.98425<>60.5309<>64.56738<>66.8674<>73.34963<>76.57513<>79.79483<>80.35545<>80.86848<>80.75673<>80.24467<>78.65715<>75.63287<>77.99051<>75.88617<>76.94269<>77.35983<>77.09991<>79.28739<>79.16328
99,2,Afatinib (BIBW2992),44.88029<>43.94023<>44.78821<>46.09804<>47.71013<>50.43537<>54.24305<>56.99262<>62.05557<>64.74323<>64.86365<>65.3902<>66.59522<>65.40511<>66.39746<>65.61531<>65.64358<>67.2784<>66.92113<>67.40556<>66.62231<>68.52709<>68.17921<>71.23777<>69.08066
100,2,Idarubicin HCl,36.49667<>38.30087<>38.8858<>37.54116<>38.03154<>33.93601<>34.25515<>32.66295<>31.0112<>29.92208<>28.88034<>27.58738<>26.30077<>26.22486<>25.03703<>23.8543<>22.56714<>20.64068<>20.74236<>20.53728<>20.11204<>20.06059<>19.64046<>20.608<>19.24762
101,2,Ridaforolimus (Deforolimus; MK-8669),41.95706<>44.31232<>47.43383<>52.11932<>54.67179<>55.04014<>58.47838<>62.6226<>64.15421<>66.61078<>68.67788<>71.29166<>72.81767<>78.26641<>78.28033<>79.86848<>81.18085<>79.31829<>81.6384<>82.71841<>82.60242<>82.81082<>85.0107<>84.32504<>85.88134
102,2,Agomelatine,43.90908<>45.41058<>51.50039<>56.30932<>59.50474<>63.76318<>69.05317<>74.31718<>80.05664<>83.5572<>88.1694<>90.71183<>91.88922<>95.43669<>95.70512<>95.16447<>96.09505<>95.60316<>96.60677<>96.81026<>97.27011<>97.83301<>98.4844<>98.35888<>98.86486
103,2,NVP-AEW541,35.92313<>36.90007<>40.25328<>43.79041<>48.52155<>52.53967<>56.00043<>58.56092<>60.52074<>62.86878<>63.81981<>65.22153<>64.43565<>66.35865<>66.62977<>65.17443<>63.63525<>63.44116<>65.18111<>64.50988<>65.49566<>65.42524<>64.04432<>64.26102<>65.92244
104,2,Nepafenac,46.76117<>47.32096<>52.37718<>56.03663<>60.40963<>64.82786<>70.6169<>77.24876<>82.40652<>88.75739<>92.54041<>95.50459<>96.6925<>97.98981<>98.21182<>98.48627<>98.67856<>98.36082<>98.65328<>98.59401<>98.89919<>98.97283<>99.11969<>98.96358<>99.50258
105,2,Tandutinib (MLN518),43.23863<>41.71212<>46.2185<>50.89404<>54.8646<>56.57436<>62.80442<>67.98615<>71.24073<>75.78199<>80.38136<>80.8613<>82.3251<>85.88036<>84.71368<>81.68938<>80.1072<>76.52921<>76.66604<>74.96953<>75.20073<>74.56266<>75.50446<>73.84463<>76.14632
106,2,PD173074,42.98873<>46.43899<>51.1937<>55.18189<>58.75562<>61.33696<>63.89692<>65.52283<>66.90312<>68.44254<>69.29798<>72.06799<>73.30529<>72.13216<>72.32868<>75.53879<>75.37826<>78.17535<>80.85087<>80.68896<>81.60456<>83.64369<>85.30069<>88.41919<>90.02479
107,2,Entinostat (MS-275),43.38057<>44.76681<>51.34553<>57.12835<>63.25845<>68.88628<>79.16964<>87.04665<>93.19676<>94.79567<>95.89529<>97.65251<>97.25954<>96.86678<>97.53667<>98.51866<>98.42036<>99.22219<>99.31731<>98.54836<>99.01794<>98.78143<>99.14719<>98.89851<>99.49726
108,2,Amisulpride,42.83211<>43.01689<>49.96008<>55.05387<>59.10325<>64.55162<>70.26924<>76.47194<>80.17772<>87.26044<>90.73717<>94.87047<>96.16482<>95.79762<>95.54514<>95.69351<>95.71956<>95.43137<>96.44527<>96.25898<>97.25484<>97.3271<>97.88468<>99.00827<>98.96883
109,2,SL-327,44.17308<>47.9235<>53.82156<>60.38828<>64.80852<>68.74847<>74.33189<>81.52892<>85.344<>89.383<>92.61322<>95.26752<>96.67412<>95.98722<>96.05216<>96.43698<>96.85634<>97.41351<>97.7821<>98.12589<>98.47327<>98.50401<>98.94859<>99.60916<>99.73328
110,2,Camptothecin,43.71822<>44.67196<>46.98076<>47.44087<>50.43538<>53.74226<>56.74416<>53.72366<>54.61863<>53.0332<>52.37198<>50.18843<>48.33036<>47.52105<>45.78347<>44.30488<>41.62778<>41.40267<>40.8104<>39.2271<>37.14832<>37.24407<>35.63287<>37.43797<>36.11094
111,2,SB203580,42.20048<>44.16729<>48.40198<>52.68919<>58.12832<>62.12386<>68.69839<>72.99479<>79.5271<>85.57124<>90.18588<>93.35867<>94.35551<>94.46369<>95.14865<>95.14748<>95.44138<>95.65103<>96.13988<>95.84196<>96.65927<>97.32329<>97.62047<>96.87341<>98.74619
112,2,Ifosfamide,45.38931<>47.77223<>51.72717<>56.63622<>62.1028<>66.49057<>74.06983<>78.84451<>85.6882<>90.80853<>93.53814<>94.78986<>95.51855<>97.64636<>97.81042<>98.08092<>97.42117<>97.5373<>98.40731<>98.73736<>98.87814<>99.17847<>99.24009<>99.38155<>99.78883
113,2,NVP-ADW742,36.35947<>37.02544<>41.18079<>44.23789<>48.55638<>54.70904<>56.94448<>60.07756<>63.77472<>67.78279<>68.27377<>70.6138<>71.41287<>69.56033<>69.23318<>69.83974<>70.75693<>72.37125<>72.86588<>73.82378<>74.28062<>74.45457<>74.95558<>77.78562<>76.46953
114,2,Doxazosin Mesylate,47.14618<>50.09988<>55.19333<>59.50609<>62.25061<>68.71393<>72.22238<>76.74375<>82.29974<>84.99702<>87.35314<>90.27188<>92.26755<>91.55309<>93.00163<>92.66074<>92.13023<>93.31681<>94.08059<>94.04136<>94.36374<>94.95143<>95.84189<>96.86884<>97.00754
115,2,BTZ043 Racemate,46.96838<>47.75565<>53.8123<>57.92212<>61.78257<>63.35288<>72.04202<>74.78101<>79.78503<>84.61006<>87.27868<>88.98326<>92.65688<>96.71273<>96.64069<>96.90918<>96.96479<>97.01314<>97.41613<>97.5163<>98.18309<>98.49799<>98.65833<>98.6544<>99.34681
116,2,Flupirtine maleate,44.37044<>45.99047<>49.26786<>51.68056<>56.35526<>60.31921<>65.7952<>71.75654<>76.25677<>82.26369<>85.24224<>90.1425<>91.89606<>88.51541<>89.2302<>89.41927<>89.63009<>93.00233<>92.15773<>91.44852<>91.2196<>91.99229<>92.31265<>96.10797<>93.88911
117,2,OSU-03012 (AR-12),44.01387<>44.33113<>50.3355<>55.58778<>61.19155<>66.41405<>72.03078<>76.01389<>84.07313<>84.21239<>87.6032<>94.33038<>94.1612<>95.86897<>95.77689<>95.08005<>95.4532<>95.19645<>95.50515<>94.06222<>93.80422<>94.42037<>93.42568<>93.18744<>94.47639
118,2,TG100-115,45.78994<>47.46574<>54.26268<>58.77805<>64.74364<>70.6989<>77.89207<>82.92612<>87.06979<>93.10442<>95.4407<>96.52837<>97.24462<>97.12484<>98.02379<>97.3307<>97.21008<>97.48176<>98.30701<>98.38804<>98.98754<>99.31006<>99.2233<>99.56426<>99.59003
119,2,Suvorexant (MK-4305),45.49991<>48.459<>52.27902<>55.6685<>59.66699<>65.46053<>73.41167<>78.20084<>84.48663<>88.79959<>91.07703<>94.01408<>96.7282<>97.99831<>97.72416<>98.50112<>98.57731<>98.5936<>99.11845<>99.18504<>99.22683<>99.72921<>99.7659<>99.78461<>99.82136
120,2,IWP-L6,46.94781<>49.03259<>55.56573<>60.22193<>64.74448<>69.65945<>70.8133<>74.40642<>76.02342<>80.61878<>81.75196<>81.13056<>80.96996<>76.73685<>68.47659<>63.6827<>58.83246<>57.56747<>54.4858<>51.5372<>49.89742<>46.82283<>47.64298<>50.74075<>46.17973
121,2,JNJ-38877605,41.2705<>43.01641<>50.38269<>55.42295<>58.34999<>59.7907<>65.10577<>68.36951<>73.63919<>77.14011<>81.88673<>86.055<>87.9521<>91.05402<>91.54363<>92.04617<>91.80991<>91.25124<>92.69611<>93.59237<>94.25004<>94.79111<>95.62196<>96.29952<>96.55406
122,2,MGCD-265,36.40404<>35.41003<>35.23574<>36.79486<>39.33812<>41.66729<>44.52538<>48.5342<>53.71978<>57.56484<>60.56441<>63.92709<>68.7498<>72.64222<>74.00127<>76.29289<>78.5237<>77.27874<>79.68252<>78.56128<>79.18089<>80.65213<>81.34304<>82.52397<>82.67358
123,2,Mocetinostat (MGCD0103),42.5913<>42.47044<>43.89905<>43.64762<>47.06295<>47.53515<>53.38686<>56.57846<>64.07485<>69.95241<>69.39103<>65.24418<>62.94499<>57.12733<>52.17743<>52.39658<>50.22215<>48.36159<>45.87015<>44.4328<>42.37069<>43.07175<>44.98287<>43.14896<>37.17832
124,2,Daptomycin,33.75898<>33.60639<>37.8442<>41.58881<>46.39526<>50.29827<>54.44123<>57.57853<>65.78194<>73.20325<>79.19174<>86.60401<>89.39875<>91.74838<>91.21332<>91.86518<>91.47221<>93.56169<>93.95777<>94.05151<>95.01484<>95.73531<>96.85683<>97.77575<>97.82188
125,2,Brivanib Alaninate (BMS-582664),39.03093<>44.05462<>48.0913<>53.13959<>57.22701<>64.56979<>68.63056<>73.91563<>79.91483<>83.683<>86.02149<>92.73058<>93.39163<>93.35404<>93.48639<>93.94182<>94.89631<>96.66707<>96.96376<>97.0682<>97.68864<>98.42714<>98.55666<>99.30785<>99.12508
126,2,Mianserin HCl,43.46679<>43.98215<>49.4621<>53.23283<>55.57498<>58.81906<>63.68472<>66.90139<>74.25813<>77.4815<>81.48687<>85.9884<>88.05897<>91.82214<>92.41841<>92.70866<>92.13603<>91.43035<>92.70335<>92.99825<>93.45171<>93.98996<>94.28264<>95.06037<>94.6131
127,2,Barasertib (AZD1152-HQPA),40.49264<>42.38113<>47.86189<>49.49202<>51.93379<>51.48775<>51.80758<>52.41153<>52.75054<>54.02339<>54.23049<>55.23637<>56.20363<>55.40547<>57.4428<>55.78<>55.92536<>53.90375<>53.82018<>53.79634<>52.72332<>51.69575<>51.19966<>52.09943<>51.35865
128,2,Pelitinib (EKB-569),37.62689<>36.13658<>34.61373<>34.54776<>34.50113<>32.09058<>33.83745<>32.93276<>32.44708<>32.46787<>32.993<>31.56596<>31.4729<>33.9173<>33.63126<>33.51554<>33.33624<>30.32252<>31.48514<>31.1881<>31.27293<>30.51302<>30.72013<>27.98104<>29.91945
129,2,CEP-18770 (Delanzomib),46.60725<>47.87369<>51.07376<>51.72669<>49.44947<>42.70798<>40.80585<>38.10344<>35.9891<>34.73689<>33.51894<>32.27903<>31.23031<>33.62545<>33.14649<>32.83385<>32.39804<>29.94743<>31.40251<>30.6965<>30.50771<>30.0965<>30.1213<>27.2583<>29.08481
130,2,Tigecycline,43.07562<>44.02838<>49.62886<>54.13538<>58.19939<>61.43539<>69.04556<>73.9977<>79.31593<>83.63049<>89.15298<>91.41371<>92.60838<>95.45107<>96.27369<>96.68856<>96.49673<>96.04712<>96.90863<>97.29588<>97.67227<>98.08356<>98.08127<>98.24374<>98.71773
131,2,CP-724714,37.19757<>38.03362<>45.1099<>48.33001<>52.90312<>59.38543<>64.80506<>68.3477<>74.60198<>78.41872<>82.78548<>88.88276<>92.80974<>93.63153<>93.46291<>93.63332<>93.31274<>94.85645<>94.77757<>95.49244<>95.39082<>96.44009<>96.51173<>98.06013<>97.58095
132,2,Prazosin HCl,42.27882<>44.1089<>48.84629<>54.34053<>58.53041<>62.4323<>69.58656<>74.88822<>82.12243<>85.07785<>89.17999<>93.57758<>94.58063<>93.79538<>94.98376<>93.58643<>94.12009<>95.52235<>95.63915<>95.73386<>96.35354<>96.46247<>97.20621<>97.86001<>98.59174
133,2,BIIB021,42.13493<>44.68418<>45.67867<>48.99155<>48.63775<>52.87592<>56.2911<>54.60587<>51.8408<>50.453<>51.00106<>51.81034<>49.68143<>52.56699<>50.56953<>50.70726<>47.30837<>47.07076<>45.38745<>44.38218<>45.3469<>44.0549<>43.31364<>42.54676<>41.78713
134,2,Topiramate,47.31585<>48.53041<>54.30701<>57.66945<>61.8001<>65.38268<>74.10256<>79.38598<>83.10165<>86.46799<>91.73753<>94.43178<>95.31009<>96.02328<>96.67337<>96.87071<>96.93937<>97.7046<>97.88185<>98.21002<>98.08969<>97.91901<>98.47452<>99.05717<>98.92254
135,2,BIBR 1532,39.72873<>42.10764<>45.50176<>50.63731<>54.52917<>63.93269<>65.89597<>74.36788<>80.89039<>86.2272<>88.31841<>93.62884<>94.98196<>94.3944<>94.66918<>94.78165<>95.24936<>95.79208<>96.83858<>97.61652<>98.01778<>98.0834<>98.71158<>99.13274<>99.33024
136,2,Elaiophylin,42.72401<>40.14484<>38.36068<>38.74488<>38.30537<>37.65044<>38.96295<>38.01344<>38.18046<>36.81876<>37.36102<>37.58366<>37.16468<>35.87741<>36.66938<>36.8382<>36.27735<>35.95602<>37.09045<>35.88969<>35.60808<>36.17547<>35.453<>35.10465<>34.91745
137,2,TAK-700 (Orteronel),37.78458<>39.42707<>45.61063<>50.28858<>55.46766<>61.41323<>65.12183<>70.32024<>74.4248<>80.31409<>84.92879<>91.35575<>93.89581<>95.33992<>94.29114<>95.30013<>95.25951<>97.62847<>97.27963<>97.20705<>98.11581<>98.47237<>98.72388<>99.45422<>99.60487
138,2,Atazanavir Sulfate,41.422<>43.5385<>49.75595<>54.30093<>59.77203<>64.51197<>70.12833<>74.35869<>82.14902<>84.68894<>89.53173<>92.1218<>93.35889<>94.00351<>94.08322<>93.95487<>94.0551<>93.85886<>95.25979<>95.45369<>96.17664<>96.6246<>96.9623<>97.79964<>98.35384
139,2,Melatonin,41.3168<>43.36649<>45.77939<>47.77969<>49.68819<>54.60074<>58.3868<>62.13623<>68.57861<>74.54217<>78.1895<>84.2367<>86.98586<>84.59044<>85.75478<>86.66582<>86.76234<>87.72511<>88.04107<>87.18659<>88.771<>88.70296<>90.11176<>92.35244<>90.64171
140,2,Doxercalciferol,44.78594<>47.58163<>52.09887<>56.58749<>63.00755<>67.84924<>72.39527<>78.71919<>83.28995<>87.60354<>88.798<>94.31241<>95.38765<>97.18404<>97.99409<>98.61427<>98.85126<>99.08411<>99.70739<>99.81438<>99.86991<>99.86163<>99.9276<>99.96089<>99.9812
141,2,Bendamustine HCl,49.89411<>51.14784<>56.15578<>61.38262<>66.68705<>72.67744<>78.98624<>83.16866<>88.37534<>91.30346<>93.24525<>96.18748<>96.93806<>94.57069<>94.91938<>94.77917<>95.12296<>97.60036<>98.05342<>98.55203<>98.50795<>98.88476<>99.24554<>99.82088<>99.79581
142,2,Oligomycin A,45.20562<>47.10294<>52.71854<>57.15612<>60.83416<>63.51085<>69.73488<>71.99187<>77.65438<>80.07687<>82.61832<>86.96777<>86.81282<>89.26247<>90.65511<>92.18798<>91.82464<>94.55321<>95.46605<>94.48759<>96.51021<>97.16691<>97.69879<>96.44099<>98.14378
143,2,NMS-873,42.42587<>48.19801<>51.33048<>50.31643<>47.36135<>44.05462<>40.91644<>38.16245<>36.07662<>34.26149<>33.66179<>32.61991<>31.33759<>30.21177<>29.2472<>29.0529<>28.26439<>27.06952<>26.83486<>25.94322<>26.12296<>25.04303<>24.79651<>25.5419<>23.80422
144,2,EHop-016 ,47.65237<>50.35706<>56.33614<>61.83265<>67.67828<>71.9722<>78.0888<>81.75708<>86.33378<>89.12687<>89.95827<>93.04211<>92.17181<>92.38242<>91.65748<>91.35539<>91.01265<>92.67123<>92.14046<>92.01874<>91.40604<>91.13062<>91.08767<>92.99313<>92.36122
145,2,Veliparib (ABT-888),42.94048<>44.13309<>49.57726<>54.91682<>57.1379<>59.96746<>62.63063<>65.96534<>73.15947<>73.74095<>77.08375<>76.65947<>78.34175<>80.42474<>79.97174<>79.30128<>78.97034<>74.40836<>73.72948<>71.93406<>68.42415<>68.23343<>64.82397<>65.46212<>64.54189
146,2,Dacarbazine,39.71332<>42.56935<>48.33803<>52.78683<>55.87642<>58.62634<>65.49361<>71.08167<>79.58229<>84.94772<>90.69696<>93.58511<>95.12668<>96.31755<>96.83452<>97.06287<>97.33684<>96.82567<>97.09507<>97.73402<>98.11359<>98.60894<>98.85776<>98.84105<>99.2566
147,2,Bortezomib (PS-341),44.43779<>47.56796<>51.22215<>48.44294<>44.05088<>38.73728<>37.42747<>35.37129<>34.95253<>34.20776<>32.63772<>31.83079<>32.17173<>33.49876<>33.62249<>32.36495<>32.72257<>30.17607<>30.83071<>30.52809<>30.15686<>30.65886<>30.95346<>29.72198<>29.23789
148,2,Fludarabine Phosphate,41.64331<>43.49075<>49.20272<>54.0248<>57.74902<>62.88668<>69.35724<>74.32478<>80.79065<>87.42581<>90.62679<>93.20029<>94.66718<>95.75085<>96.38987<>96.4669<>97.09106<>97.43388<>97.71827<>97.70618<>98.13915<>98.30811<>98.6222<>98.84276<>99.21861
149,2,Erlotinib HCl (OSI-744),34.12679<>33.63596<>37.11338<>41.08877<>44.21081<>44.43869<>49.94709<>51.09686<>56.03068<>57.19981<>62.74186<>65.65133<>69.04199<>77.46904<>76.31699<>78.97774<>76.95526<>75.6683<>77.58026<>78.1478<>77.88538<>78.25085<>78.8652<>80.56034<>80.81164
150,2,Amuvatinib (MP-470),36.55657<>38.95066<>42.02372<>45.31159<>48.45829<>53.72197<>56.17131<>58.59617<>62.60707<>65.15805<>68.49068<>71.83549<>75.45071<>74.14304<>73.07354<>74.99413<>77.1754<>80.64399<>80.77371<>78.59409<>80.55308<>79.0636<>78.0071<>84.41706<>78.13129
151,2,Pazopanib HCl (GW786034 HCl),29.1858<>28.37747<>30.98856<>30.81701<>33.37097<>36.10266<>35.97963<>36.32542<>36.48472<>35.84568<>36.6735<>35.6681<>34.68964<>34.23698<>32.97345<>32.33843<>32.03767<>30.55874<>30.82683<>30.15058<>30.28785<>29.55446<>29.59252<>30.33792<>28.68942
152,2,Rufinamide,44.37616<>43.17274<>48.57979<>54.3781<>57.24828<>59.2336<>67.76497<>71.41758<>76.13587<>83.84781<>87.37415<>90.0246<>92.36253<>94.09731<>94.76556<>94.62657<>95.9547<>96.04684<>96.68952<>97.56879<>97.60575<>97.39072<>98.24463<>98.88192<>98.8295
153,2,Temsirolimus (CCI-779; NSC 683864),39.76106<>43.11305<>46.55053<>51.39649<>54.60923<>53.23654<>59.05946<>61.48721<>64.27975<>67.81684<>74.4813<>71.91396<>77.68034<>82.11903<>86.3905<>86.65423<>86.40155<>83.61819<>86.29352<>85.86241<>85.59875<>86.31486<>86.55241<>85.59467<>86.83749
154,2,WYE-354,40.6096<>42.54213<>45.67949<>50.12019<>50.17344<>48.57578<>50.82014<>50.24003<>50.80793<>51.11993<>51.32349<>51.0764<>51.57962<>55.26094<>56.1712<>55.55434<>56.47601<>53.34956<>55.94896<>55.82924<>57.22735<>56.19976<>55.46488<>53.21155<>54.86958
155,2,Enzastaurin (LY317615),43.74964<>43.38369<>47.70405<>52.95695<>56.39485<>58.85617<>62.24766<>66.8933<>74.52904<>79.29909<>82.32854<>84.58582<>87.14923<>86.73518<>86.99995<>87.19854<>88.41594<>87.22459<>89.3973<>89.12674<>90.28203<>90.42281<>91.39409<>90.76086<>90.51151
156,2,Aniracetam,38.65992<>38.68721<>42.76173<>48.20057<>52.54035<>57.0878<>62.99168<>64.83311<>71.56043<>77.72803<>82.62185<>85.83181<>89.01863<>89.91642<>89.87123<>89.42632<>89.44007<>88.65813<>89.77205<>89.21812<>90.01015<>91.0887<>91.75432<>91.90434<>93.49683
157,2,SB431542,39.10421<>39.40008<>46.23183<>48.83159<>53.2261<>55.48436<>64.14022<>68.15221<>74.62457<>80.10022<>85.61036<>89.53705<>91.10383<>89.53358<>90.13311<>88.91115<>88.57537<>90.65159<>90.18173<>91.1535<>89.92014<>91.09216<>90.84914<>92.98008<>92.95023
158,2,Carmofur,37.79116<>39.8222<>43.78336<>46.41839<>51.39215<>56.65148<>62.21035<>65.52483<>71.30724<>75.11866<>80.24197<>87.86098<>91.47787<>88.55402<>90.07979<>91.12994<>92.81733<>93.65384<>94.11258<>93.4806<>93.73839<>93.62877<>94.43399<>96.26568<>96.00934
159,2,SB202190 (FHPI),44.53299<>47.36232<>54.99626<>60.86263<>69.42882<>78.12762<>85.26075<>89.52164<>93.66559<>95.3978<>96.53542<>97.55125<>97.83812<>96.58239<>96.68628<>95.6692<>96.90248<>97.32136<>97.84586<>97.83183<>98.01641<>98.7598<>98.42761<>98.69231<>99.08453
160,2,Megestrol Acetate,41.47277<>44.65546<>50.51606<>57.50546<>59.98534<>66.35368<>70.12308<>74.79526<>80.88499<>82.78756<>90.4063<>93.29761<>95.41058<>97.10909<>98.21998<>98.4594<>98.59285<>98.55733<>99.16038<>99.1161<>99.33955<>99.47487<>99.53738<>99.53954<>99.80437
161,2,PCI-24781 (Abexinostat),45.93784<>50.19266<>55.54136<>57.91846<>62.53646<>63.20229<>62.13688<>56.65483<>47.71303<>41.98972<>37.28662<>32.29671<>30.38482<>29.3707<>28.08673<>26.72553<>26.0054<>25.00829<>25.3152<>24.71811<>23.91054<>24.25715<>24.01662<>22.34464<>22.98208
162,2,Edaravone,40.09395<>42.11773<>46.1667<>50.49326<>53.99149<>57.21147<>64.80381<>68.29658<>75.14256<>80.60137<>86.67081<>88.67367<>91.96638<>95.08219<>95.31249<>95.12716<>95.05961<>94.13958<>95.42778<>95.28701<>95.90585<>96.04124<>97.45433<>97.46332<>97.85277
163,2,Rucaparib (AG-014699;PF-01367338),41.18009<>42.73782<>45.95269<>52.00596<>54.86212<>57.67081<>63.99183<>67.06467<>68.84712<>71.455<>76.37654<>80.94572<>84.01614<>84.23663<>83.9767<>81.9201<>85.22166<>83.55672<>84.32443<>83.07748<>84.4449<>82.82252<>81.9058<>85.12377<>80.69511
164,2,Fluvoxamine maleate,43.77708<>46.24862<>51.6163<>55.1258<>59.76383<>66.53403<>70.65732<>77.13451<>83.75275<>89.2012<>90.98715<>96.07365<>96.58302<>95.48138<>96.10583<>95.47524<>95.74587<>97.68285<>97.27888<>98.09563<>98.11179<>98.53033<>98.69991<>99.03935<>99.38515
165,2,Danusertib (PHA-739358),40.52491<>40.37618<>42.83011<>45.05775<>46.45736<>52.04823<>52.52589<>54.25964<>53.94126<>55.27699<>56.91602<>59.92505<>64.19437<>59.38065<>59.46646<>60.46799<>60.025<>59.26695<>57.51285<>56.32902<>52.91763<>53.60308<>54.16078<>57.19172<>51.86415
166,2,Ketoconazole,45.35138<>46.57396<>53.38354<>59.09233<>65.54964<>67.54026<>74.74565<>77.97689<>82.99796<>88.2898<>91.05624<>92.61874<>93.59664<>95.71541<>95.86593<>95.54583<>96.38648<>95.84389<>96.51055<>96.36543<>97.04977<>97.09679<>98.36862<>98.50457<>98.94921
167,2,Edoxaban,45.69559<>46.85828<>52.07884<>57.73545<>59.91054<>61.36494<>65.736<>67.53915<>70.76321<>76.2256<>82.03649<>80.9719<>83.01613<>84.58561<>82.50912<>82.6378<>82.53252<>79.77744<>78.48474<>76.72205<>76.79121<>76.93025<>76.77905<>75.77751<>76.92431
