,expId,Compound,tempSytoxDf
1010,2,Xanthone,23.20489<>22.27669<>20.8844<>14.38703<>11.60244<>8.817858<>9.281956<>12.53064<>12.06654<>13.45884<>17.63572<>24.13308<>45.01748<>70.07877<>92.81956<>148.0472<>206.5235<>258.5025<>307.6968<>346.681<>364.7809<>394.9472<>402.8369<>409.7983<>415.3675
1011,2,Probucol,14.38703<>14.85113<>17.17162<>13.92293<>9.281956<>9.281956<>10.21015<>12.99474<>19.9562<>21.3485<>30.16636<>35.73553<>53.37124<>99.31693<>135.5166<>189.816<>219.5182<>259.8947<>297.0226<>335.0786<>362.9245<>388.9139<>418.1521<>433.0032<>413.047
1012,2,Diosmetin,0.4640978<>0.9281955<>0<>2.784587<>5.569173<>8.817858<>8.817858<>9.281956<>16.24342<>12.99474<>19.02801<>30.63045<>42.69699<>63.1173<>89.57087<>119.2731<>143.8703<>177.7495<>218.1259<>241.7949<>247.8282<>261.7511<>261.287<>261.7511<>270.1049
1013,2,Bazedoxifene HCl,24.13308<>24.13308<>23.66899<>11.60244<>11.13835<>13.92293<>11.13835<>13.45884<>18.56391<>19.02801<>26.91767<>38.52011<>58.47632<>76.11204<>99.78102<>106.2784<>117.4167<>144.7985<>154.0805<>164.7547<>174.0367<>176.3571<>184.2468<>186.1032<>176.8212
1014,2,L-carnitine ,26.91767<>28.30996<>20.8844<>14.85113<>13.92293<>11.13835<>14.85113<>14.85113<>17.17162<>16.70752<>18.56391<>32.48684<>47.33797<>63.58139<>96.99644<>126.6987<>161.0419<>218.59<>248.2923<>272.8895<>319.7634<>308.625<>320.6916<>331.8299<>322.5479
1015,2,CGS 21680 HCl,29.23816<>29.70226<>32.02275<>19.49211<>16.24342<>14.38703<>12.06654<>12.06654<>9.281956<>11.13835<>16.70752<>29.70226<>51.05075<>70.54286<>92.81956<>132.2679<>164.7547<>240.8667<>253.3974<>292.8457<>301.6635<>306.3045<>332.7581<>326.2607<>331.3658
1016,2,Salidroside,16.24342<>15.31523<>13.92293<>10.21015<>9.281956<>8.817858<>10.21015<>11.13835<>9.281956<>13.45884<>16.70752<>30.16636<>53.83534<>68.22237<>105.8143<>153.1523<>202.3466<>250.1487<>276.6023<>302.1277<>323.4761<>317.4429<>331.8299<>381.4884<>338.7914
1017,2,PD128907 HCl,12.99474<>13.45884<>10.67425<>8.817858<>8.817858<>12.06654<>10.21015<>12.06654<>10.67425<>11.60244<>18.56391<>31.55865<>65.90189<>95.14005<>122.9859<>159.6496<>221.3746<>262.6794<>295.1662<>303.984<>321.1557<>350.8579<>348.5374<>329.5094<>334.6145
1018,2,Curcumol,12.99474<>12.99474<>11.60244<>9.746053<>5.569173<>7.425564<>9.746053<>8.35376<>11.13835<>13.92293<>25.52538<>39.91241<>68.68647<>93.28365<>146.1908<>202.3466<>231.1207<>295.6303<>310.4814<>326.2607<>341.576<>368.0295<>380.0961<>393.5549<>364.3167
1019,2,SB743921,16.24342<>15.77932<>18.09981<>9.746053<>21.8126<>50.12256<>73.79154<>96.06824<>129.4833<>157.7932<>189.816<>202.8107<>199.562<>220.4464<>230.1925<>258.9666<>266.8562<>284.4919<>284.4919<>275.21<>245.5077<>268.7126<>273.8177<>272.8895<>264.0716
1020,2,20-Hydroxyecdysone,21.8126<>22.27669<>19.02801<>8.35376<>6.033271<>7.425564<>8.35376<>8.817858<>8.817858<>10.67425<>13.92293<>28.77406<>51.51485<>65.90189<>102.5656<>163.3624<>206.9876<>284.4919<>294.238<>327.1889<>334.6145<>348.0733<>357.3553<>401.4446<>353.1784
1021,2,SGI-1776 free base,29.70226<>32.48684<>44.08929<>60.79681<>93.74775<>110.4553<>118.809<>130.8756<>142.9421<>154.0805<>178.2135<>233.9053<>295.1662<>315.1224<>341.576<>347.6092<>337.8632<>349.4656<>320.2274<>285.8842<>262.6794<>232.0489<>200.0261<>188.8878<>144.7985
1022,2,Tolbutamide,18.09981<>21.3485<>22.74079<>13.92293<>26.45357<>46.87387<>74.25565<>88.17857<>112.3117<>128.5551<>143.4062<>155.4727<>164.2906<>168.9316<>155.4727<>155.0087<>151.2959<>165.2188<>177.2854<>183.3186<>192.6006<>199.562<>202.8107<>250.1487<>203.7389
1023,2,AZ 960,25.98948<>27.84587<>25.06128<>17.63572<>19.02801<>30.63045<>46.40978<>76.57613<>99.78102<>111.3835<>127.6269<>130.4115<>137.3729<>134.1243<>130.4115<>129.9474<>131.3397<>128.5551<>124.8423<>117.8808<>113.2399<>102.5656<>93.74775<>88.64268<>72.86335
1024,2,Bethanechol chloride,27.38177<>26.91767<>22.74079<>11.60244<>9.281956<>9.281956<>6.961466<>9.281956<>9.746053<>9.281956<>13.45884<>26.45357<>52.44305<>90.49906<>128.091<>176.8212<>209.7722<>271.4972<>271.9613<>286.8124<>302.5917<>327.1889<>337.8632<>345.7528<>338.3273
1025,2,UK 383367,19.9562<>18.09981<>17.63572<>12.99474<>7.425564<>9.281956<>8.817858<>12.06654<>18.09981<>21.3485<>39.44831<>71.93516<>84.4658<>97.92463<>152.6882<>195.8493<>231.1207<>283.0996<>297.0226<>316.9788<>350.3938<>354.5707<>378.2397<>377.3115<>369.4218
1026,2,Famciclovir ,22.27669<>21.3485<>19.49211<>12.53064<>6.033271<>6.497369<>6.497369<>10.21015<>14.38703<>15.31523<>25.52538<>36.66372<>54.76354<>80.75301<>114.6321<>168.9316<>226.0156<>266.3921<>296.0944<>318.8352<>331.3658<>343.8965<>348.5374<>344.3605<>356.4271
1027,2,Ketanserin ,30.63045<>32.02275<>26.45357<>19.49211<>9.746053<>8.35376<>11.13835<>13.45884<>15.77932<>19.02801<>32.48684<>40.8406<>67.75828<>85.85809<>129.9474<>174.0367<>236.2258<>276.6023<>314.1942<>318.8352<>331.8299<>336.4709<>344.3605<>349.9297<>330.9017
1028,2,Loperamide HCl,25.52538<>19.02801<>18.09981<>11.13835<>6.961466<>10.67425<>13.45884<>18.56391<>18.09981<>19.02801<>30.16636<>46.40978<>87.25038<>122.0577<>168.4675<>218.1259<>247.8282<>268.2485<>280.7791<>306.7686<>319.2993<>346.681<>353.1784<>350.8579<>334.6145
1029,2,BKM120 (NVP-BKM120; Buparlisib),18.09981<>19.9562<>16.70752<>13.92293<>32.02275<>63.58139<>99.31693<>141.5498<>172.6444<>209.3081<>222.7669<>252.9333<>240.8667<>220.4464<>214.8773<>211.6286<>176.8212<>166.6111<>147.119<>145.2626<>133.1961<>116.4885<>116.0244<>104.422<>109.9912
1030,2,Nitrendipine,8.817858<>9.746053<>8.35376<>3.248684<>2.784587<>8.817858<>9.281956<>8.35376<>13.92293<>25.52538<>41.3047<>59.40451<>87.71448<>100.7092<>164.7547<>221.3746<>272.8895<>348.5374<>363.8527<>381.4884<>401.9087<>437.1801<>452.4953<>433.0032<>443.6775
1031,2,Empty,9.281956<>11.60244<>9.281956<>6.497369<>5.569173<>6.033271<>9.746053<>12.99474<>15.77932<>23.20489<>30.16636<>51.51485<>83.0735<>128.5551<>176.8212<>216.7337<>260.3589<>319.7634<>351.7861<>373.5987<>385.6653<>382.8806<>423.7213<>394.9472<>429.2904
1032,2,Empty,10.21015<>10.21015<>9.281956<>9.281956<>11.13835<>10.67425<>7.889662<>4.640978<>6.497369<>12.53064<>17.17162<>33.87914<>58.01222<>114.6321<>145.2626<>197.7056<>248.2923<>287.7406<>338.3273<>362.9245<>400.9805<>429.2904<>448.3185<>454.3517<>460.8491
1033,2,Aloe-emodin,23.66899<>24.59718<>25.98948<>15.77932<>12.06654<>13.92293<>14.38703<>15.77932<>17.17162<>17.63572<>23.66899<>32.48684<>43.16109<>65.90189<>100.7092<>162.4342<>225.5515<>289.1329<>370.8141<>427.8981<>468.2747<>490.0872<>523.5023<>534.6406<>562.0224
1034,2,Phenoxybenzamine HCl,14.38703<>13.92293<>15.77932<>12.06654<>6.497369<>4.640978<>6.497369<>9.746053<>13.92293<>16.70752<>24.13308<>27.84587<>39.91241<>66.36598<>115.0962<>157.7932<>214.8773<>248.2923<>290.0611<>304.4482<>330.4376<>343.4323<>357.8194<>344.8246<>366.1731
1035,2,Azomycin,8.817858<>8.35376<>9.746053<>6.033271<>8.817858<>7.889662<>4.640978<>8.35376<>11.13835<>14.85113<>20.4203<>42.69699<>62.1891<>76.11204<>108.1348<>153.6164<>210.7004<>254.7897<>297.9508<>309.0891<>333.2222<>335.0786<>352.2502<>414.4393<>377.7756
1036,2,Spectinomycin HCl,28.30996<>27.38177<>21.3485<>10.67425<>5.569173<>5.105075<>7.889662<>11.60244<>12.53064<>11.60244<>16.24342<>17.17162<>32.95094<>69.15057<>108.1348<>148.0472<>170.3239<>227.872<>277.9946<>300.2713<>314.1942<>348.5374<>359.2117<>333.6863<>337.3991
1037,2,Chrysin,22.27669<>19.9562<>19.9562<>13.45884<>9.746053<>11.13835<>14.38703<>19.49211<>20.8844<>23.66899<>25.98948<>39.44831<>55.22763<>76.11204<>121.5936<>175.429<>240.4026<>268.2485<>297.9508<>338.7914<>345.7528<>363.3885<>383.8089<>396.8036<>389.378
1038,2,Phenytoin sodium,19.02801<>19.49211<>19.02801<>14.38703<>11.60244<>9.746053<>9.746053<>10.21015<>16.70752<>18.09981<>20.8844<>28.30996<>50.12256<>69.61466<>106.7425<>148.5113<>207.4517<>255.7179<>304.9122<>337.3991<>351.7861<>371.2782<>378.7038<>372.6705<>373.5987
1039,2,Emodin,17.17162<>18.56391<>19.9562<>12.99474<>5.105075<>3.712782<>7.425564<>2.784587<>9.281956<>10.21015<>12.06654<>21.3485<>32.02275<>50.58666<>74.71974<>111.8476<>155.4727<>200.9543<>232.9771<>258.9666<>288.2047<>297.0226<>322.0839<>337.8632<>334.1504
1040,2,L-Ascorbyl 6-palmitate,13.45884<>10.21015<>10.21015<>5.569173<>4.640978<>5.569173<>6.961466<>7.889662<>7.889662<>11.60244<>23.20489<>37.59192<>56.61993<>93.28365<>127.1628<>165.6829<>207.9158<>248.2923<>283.0996<>316.5147<>318.8352<>333.6863<>332.7581<>341.576<>328.5812
1041,2,Gramine,14.38703<>13.92293<>13.45884<>8.817858<>4.640978<>5.105075<>4.17688<>4.640978<>6.497369<>11.60244<>17.17162<>29.23816<>55.69173<>76.11204<>109.9912<>156.401<>206.0594<>247.8282<>290.0611<>319.7634<>335.5427<>334.1504<>349.0015<>358.2835<>361.9962
1042,2,Clomipramine HCl ,6.497369<>7.889662<>10.21015<>12.99474<>13.45884<>9.746053<>12.53064<>18.56391<>27.38177<>39.44831<>48.26617<>83.5376<>99.78102<>141.5498<>185.175<>213.9491<>228.8002<>241.3308<>239.4744<>256.6461<>261.287<>269.6408<>254.3256<>244.1154<>239.9386
1043,2,Kaempferol,15.31523<>13.92293<>18.56391<>12.53064<>8.817858<>7.889662<>11.13835<>14.85113<>19.49211<>21.8126<>27.38177<>53.37124<>76.11204<>105.8143<>141.0857<>185.6391<>231.5848<>287.2765<>328.5812<>358.7476<>363.8527<>376.8474<>388.4498<>395.4113<>371.7423
1044,2,Sulbactam sodium ,16.24342<>17.17162<>12.06654<>8.35376<>4.17688<>4.640978<>6.033271<>6.033271<>7.425564<>13.45884<>16.24342<>33.87914<>59.86861<>87.25038<>116.9526<>159.1855<>204.6671<>266.8562<>303.5199<>303.984<>329.0453<>341.576<>343.4323<>358.2835<>340.1837
1045,2,Morin Hydrate,19.9562<>19.02801<>13.92293<>10.21015<>8.35376<>9.281956<>7.425564<>6.497369<>12.06654<>13.92293<>20.4203<>32.48684<>55.22763<>90.03497<>130.8756<>158.7214<>198.6339<>226.4797<>271.0331<>300.2713<>328.1171<>336.4709<>339.7196<>347.6092<>312.8019
1046,2,Clomifene citrate ,30.63045<>29.23816<>28.77406<>23.20489<>13.45884<>15.77932<>12.53064<>13.92293<>23.66899<>32.48684<>67.29417<>100.7092<>122.9859<>134.1243<>136.9088<>141.0857<>138.3011<>157.3291<>170.788<>174.5008<>188.8878<>183.7827<>178.2135<>197.2415<>180.534
1047,2,Oridonin,20.8844<>20.4203<>19.49211<>13.92293<>7.425564<>6.961466<>6.497369<>9.746053<>13.45884<>18.56391<>25.52538<>35.73553<>70.54286<>99.78102<>130.4115<>173.5726<>220.4464<>270.1049<>308.625<>344.3605<>359.6758<>391.6985<>387.9857<>413.047<>410.7265
1048,2,Tetracaine HCl ,22.27669<>19.02801<>19.9562<>11.60244<>7.425564<>7.425564<>5.569173<>12.99474<>17.63572<>22.74079<>26.45357<>44.08929<>74.25565<>89.10677<>130.4115<>155.9368<>205.1312<>236.2258<>270.1049<>283.5638<>308.625<>303.984<>309.0891<>340.6478<>290.0611
1049,2,Piperine,16.24342<>17.17162<>15.77932<>9.281956<>5.569173<>10.67425<>6.033271<>10.67425<>12.99474<>14.38703<>25.98948<>36.66372<>60.79681<>96.99644<>129.0192<>181.4622<>243.1872<>294.238<>320.2274<>335.5427<>353.6425<>378.7038<>373.5987<>374.5269<>364.3167
1050,2,Clobetasol propionate,22.74079<>21.3485<>20.4203<>11.13835<>8.35376<>9.281956<>6.961466<>8.817858<>8.35376<>5.569173<>5.569173<>8.817858<>13.92293<>17.63572<>16.70752<>20.4203<>22.27669<>34.80733<>37.59192<>40.8406<>55.69173<>50.12256<>58.01222<>59.40451<>61.725
1051,2,Sclareolide,35.73553<>31.55865<>26.45357<>16.24342<>11.13835<>7.425564<>9.281956<>14.85113<>15.77932<>18.56391<>29.70226<>36.66372<>55.22763<>82.1453<>112.7758<>159.6496<>213.0209<>250.6128<>290.9893<>304.4482<>301.6635<>316.5147<>336.4709<>308.1609<>330.4376
1052,2,Oseltamivir phosphate ,10.21015<>9.746053<>12.06654<>6.961466<>3.712782<>5.569173<>7.425564<>7.425564<>13.92293<>22.27669<>36.66372<>60.79681<>92.35545<>121.5936<>171.2521<>212.0927<>278.9228<>343.4323<>355.0348<>387.0575<>394.9472<>394.019<>425.1136<>426.0417<>425.1136
1053,2,Tanshinone I,17.17162<>14.85113<>19.02801<>14.85113<>10.67425<>10.21015<>11.60244<>6.497369<>14.85113<>15.31523<>19.02801<>24.13308<>44.55339<>65.90189<>95.14005<>135.0524<>182.8545<>247.3641<>273.3536<>323.9402<>353.1784<>357.3553<>386.1293<>368.4936<>368.0295
1054,2,Buflomedil HCl,10.21015<>10.21015<>9.281956<>6.033271<>6.497369<>11.13835<>14.85113<>12.53064<>15.77932<>18.09981<>21.8126<>35.73553<>69.61466<>109.063<>158.7214<>223.231<>276.1382<>327.1889<>357.8194<>397.7318<>398.66<>396.3395<>415.8316<>413.047<>422.329
1055,2,Empty,8.817858<>11.13835<>8.817858<>4.17688<>4.17688<>4.17688<>6.033271<>8.817858<>13.45884<>21.8126<>26.45357<>47.80207<>72.86335<>90.96317<>125.3064<>197.7056<>241.7949<>290.9893<>316.5147<>347.6092<>368.9577<>376.8474<>394.019<>389.378<>400.0523
1056,2,Empty,5.569173<>6.497369<>8.35376<>4.640978<>5.105075<>7.425564<>7.889662<>11.13835<>12.99474<>16.24342<>30.63045<>50.58666<>71.93516<>105.8143<>168.0034<>222.3028<>281.2433<>321.6198<>354.5707<>387.0575<>416.7598<>443.2134<>448.7825<>455.2799<>484.9822
1057,2,Levosulpiride,4.640978<>2.784587<>3.248684<>4.640978<>6.961466<>9.281956<>9.746053<>14.85113<>13.45884<>18.09981<>25.98948<>45.01748<>77.96842<>110.4553<>147.119<>201.8825<>255.7179<>290.9893<>347.1451<>351.7861<>382.4166<>386.5934<>410.7265<>398.66<>415.8316
1058,2,Yohimbine HCl,25.06128<>23.66899<>20.4203<>12.53064<>9.281956<>10.21015<>11.60244<>13.92293<>11.60244<>16.24342<>16.70752<>23.66899<>43.62519<>64.50959<>96.99644<>128.5551<>188.8878<>243.1872<>268.2485<>284.4919<>300.7354<>319.7634<>346.2169<>380.0961<>357.8194
1059,2,Arbidol HCl,23.20489<>21.8126<>22.74079<>16.24342<>12.06654<>13.45884<>13.45884<>13.45884<>18.09981<>18.09981<>22.27669<>32.48684<>51.51485<>76.11204<>116.0244<>152.2241<>193.5288<>247.8282<>296.5585<>335.5427<>343.8965<>359.2117<>368.0295<>382.8806<>389.378
1060,2,D-Mannitol,17.17162<>14.38703<>10.67425<>7.889662<>7.425564<>4.640978<>7.889662<>10.21015<>13.45884<>16.24342<>16.24342<>31.55865<>51.51485<>72.86335<>95.14005<>139.6934<>201.4184<>248.2923<>287.7406<>290.0611<>316.5147<>335.5427<>332.294<>322.0839<>341.576
1061,2,Atropine,7.889662<>11.13835<>8.35376<>7.425564<>7.889662<>6.961466<>7.889662<>11.60244<>15.77932<>25.98948<>35.27143<>47.33797<>73.32745<>104.8861<>165.6829<>220.9105<>279.851<>297.9508<>343.4323<>354.1066<>378.7038<>387.0575<>392.1626<>374.0628<>382.8806
1062,2,Naringin Dihydrochalcone,15.31523<>15.31523<>13.45884<>12.06654<>8.35376<>7.425564<>8.817858<>9.746053<>11.60244<>17.63572<>21.8126<>45.94568<>68.68647<>87.71448<>126.6987<>162.4342<>225.0874<>268.7126<>318.3711<>328.5812<>341.1118<>353.1784<>336.935<>345.7528<>340.1837
1063,2,Dabigatran Etexilate,17.63572<>14.38703<>16.24342<>14.38703<>9.281956<>6.497369<>9.746053<>11.60244<>11.60244<>19.02801<>28.77406<>30.63045<>44.08929<>66.83008<>99.78102<>142.478<>188.8878<>258.0384<>314.1942<>346.681<>365.709<>372.2064<>381.0243<>369.8859<>348.0733
1064,2,Palmatine chloride,13.92293<>13.92293<>15.31523<>8.817858<>6.497369<>8.817858<>10.67425<>9.746053<>12.06654<>19.9562<>23.66899<>43.62519<>63.1173<>98.85282<>131.3397<>178.2135<>257.1102<>297.9508<>318.3711<>350.8579<>370.8141<>374.991<>392.6267<>394.019<>411.6547
1065,2,Rosuvastatin Calcium,17.17162<>14.85113<>9.746053<>6.033271<>3.248684<>1.856391<>2.784587<>1.392293<>1.392293<>1.856391<>5.569173<>12.06654<>23.20489<>31.55865<>62.1891<>93.28365<>119.7372<>160.5778<>189.3519<>219.0542<>235.7617<>257.5742<>273.8177<>251.541<>264.9998
1066,2,Cephalomannine ,12.53064<>11.13835<>9.746053<>6.497369<>14.85113<>46.87387<>93.74775<>151.76<>199.562<>225.0874<>268.7126<>261.7511<>280.7791<>303.0558<>305.3763<>308.1609<>297.0226<>295.6303<>284.4919<>266.3921<>252.9333<>244.1154<>220.9105<>230.6566<>204.203
1067,2,BGJ398 (NVP-BGJ398),25.52538<>22.27669<>21.3485<>12.99474<>14.85113<>17.17162<>15.31523<>19.49211<>25.06128<>31.55865<>36.19963<>41.3047<>52.44305<>65.90189<>72.86335<>77.04023<>74.25565<>72.86335<>71.47105<>72.39925<>69.61466<>66.83008<>67.29417<>66.36598<>69.15057
1068,2,Aloperine,16.24342<>18.09981<>18.09981<>12.53064<>12.06654<>9.746053<>11.13835<>11.13835<>11.60244<>13.92293<>23.20489<>39.91241<>58.94042<>104.8861<>157.3291<>211.1645<>257.1102<>294.238<>325.7966<>336.935<>353.1784<>357.8194<>351.7861<>359.6758<>348.5374
1069,2,Aliskiren Hemifumarate,11.13835<>8.817858<>9.746053<>7.425564<>5.569173<>6.033271<>8.817858<>11.60244<>19.9562<>25.06128<>20.4203<>42.2329<>69.61466<>86.78629<>127.1628<>170.3239<>210.2363<>270.1049<>297.4867<>321.6198<>341.576<>357.3553<>372.2064<>372.6705<>373.5987
1070,2,Levosimendan,20.4203<>18.56391<>13.45884<>7.425564<>5.105075<>6.497369<>6.961466<>10.21015<>6.033271<>5.105075<>9.746053<>19.49211<>39.44831<>68.22237<>105.8143<>130.8756<>179.6058<>198.6339<>227.872<>266.8562<>273.3536<>274.2818<>282.6355<>312.8019<>303.0558
1071,2,DAPT (GSI-IX),22.74079<>20.4203<>14.85113<>11.60244<>6.497369<>4.640978<>6.033271<>7.889662<>15.31523<>12.06654<>19.9562<>32.02275<>37.12782<>72.39925<>116.0244<>161.9701<>196.3134<>217.6618<>252.4692<>239.9386<>271.4972<>285.8842<>296.0944<>289.597<>270.1049
1072,2,Chlorpromazine HCl,16.70752<>14.38703<>11.13835<>6.033271<>5.569173<>7.425564<>7.425564<>12.53064<>19.02801<>19.49211<>26.45357<>42.69699<>65.43778<>110.9194<>150.8318<>199.0979<>228.8002<>246.9<>296.0944<>309.5532<>330.4376<>347.6092<>351.7861<>326.7248<>323.9402
1073,2,TAME,18.09981<>16.70752<>17.17162<>12.06654<>6.961466<>6.961466<>6.033271<>7.889662<>10.21015<>12.99474<>22.27669<>29.70226<>50.58666<>101.1733<>138.7652<>194.457<>246.9<>264.5357<>314.6583<>312.8019<>310.4814<>307.6968<>314.1942<>321.6198<>306.3045
1074,2,Fenbendazole ,22.27669<>19.49211<>19.49211<>12.99474<>16.24342<>19.49211<>45.48158<>63.1173<>90.03497<>105.8143<>127.1628<>122.0577<>131.8038<>150.8318<>153.1523<>163.3624<>168.4675<>174.5008<>189.816<>188.8878<>214.8773<>213.0209<>211.1645<>213.0209<>206.9876
1075,2,Esomeprazole Sodium ,13.92293<>14.85113<>12.06654<>7.425564<>3.712782<>6.033271<>5.105075<>5.569173<>10.67425<>16.24342<>23.66899<>37.12782<>68.22237<>118.3449<>180.9981<>235.2976<>279.851<>298.4149<>348.0733<>355.0348<>375.9192<>384.7371<>382.4166<>370.8141<>374.991
1076,2,Manidipine,19.9562<>12.99474<>13.45884<>13.45884<>9.746053<>11.13835<>14.85113<>17.17162<>23.66899<>35.27143<>54.29944<>75.18384<>116.9526<>167.5393<>236.2258<>272.4254<>323.4761<>360.604<>385.6653<>412.1188<>425.1136<>434.8596<>434.8596<>439.5006<>437.6442
1077,2,CX-4945 (Silmitasertib),15.77932<>16.70752<>17.63572<>10.67425<>8.817858<>10.67425<>11.60244<>11.13835<>15.77932<>23.20489<>21.8126<>38.05602<>64.50959<>111.8476<>161.0419<>200.9543<>261.287<>303.0558<>352.7143<>383.8089<>399.5882<>400.9805<>416.2957<>387.9857<>402.8369
1078,2,Novobiocin Sodium ,4.640978<>6.033271<>5.569173<>5.569173<>7.889662<>8.35376<>4.640978<>9.746053<>12.99474<>21.3485<>35.73553<>58.01222<>92.35545<>130.4115<>187.4955<>216.2696<>261.7511<>319.2993<>341.1118<>368.4936<>382.4166<>376.3833<>390.3062<>391.6985<>419.5444
1079,2,Empty,8.817858<>8.35376<>9.746053<>6.497369<>3.248684<>7.425564<>7.425564<>8.817858<>8.817858<>13.92293<>19.49211<>26.91767<>53.83534<>104.422<>162.8983<>198.6339<>264.0716<>279.3869<>312.8019<>345.2887<>362.9245<>381.0243<>385.2011<>372.2064<>392.6267
1080,2,Empty,15.31523<>13.92293<>15.31523<>9.281956<>10.21015<>8.817858<>7.425564<>9.281956<>7.889662<>9.746053<>16.70752<>37.59192<>67.29417<>101.6374<>147.119<>209.3081<>244.5795<>285.8842<>328.5812<>347.1451<>368.0295<>388.9139<>420.9367<>377.3115<>443.2134
1081,2,Laetrile,13.45884<>11.60244<>9.281956<>5.569173<>8.817858<>10.67425<>8.35376<>8.817858<>11.60244<>19.49211<>22.74079<>53.37124<>66.83008<>91.89136<>138.3011<>200.0261<>260.8229<>323.9402<>340.1837<>386.1293<>418.1521<>440.8929<>447.3903<>458.0645<>463.6337
1082,2,Propafenone HCl,20.8844<>25.98948<>21.8126<>17.17162<>17.63572<>13.45884<>12.99474<>16.24342<>18.56391<>22.27669<>25.06128<>48.73027<>69.15057<>95.14005<>143.4062<>189.816<>228.3361<>257.5742<>303.984<>316.9788<>343.4323<>366.1731<>388.4498<>371.2782<>383.8089
1083,2,Baicalein,19.02801<>19.49211<>15.77932<>14.38703<>9.281956<>9.746053<>9.746053<>13.92293<>9.746053<>15.77932<>15.31523<>28.77406<>43.16109<>58.01222<>80.28892<>121.5936<>174.9649<>213.9491<>235.2976<>272.4254<>310.0173<>359.2117<>404.2292<>413.9752<>453.8876
1084,2,Tenoxicam,19.02801<>17.17162<>15.31523<>8.817858<>10.21015<>9.281956<>11.60244<>14.85113<>12.06654<>11.60244<>22.74079<>35.73553<>58.94042<>90.96317<>127.1628<>182.8545<>229.2643<>276.1382<>323.4761<>342.5042<>360.604<>370.8141<>400.9805<>387.9857<>432.075
1085,2,Cinchonidine,21.8126<>22.27669<>15.77932<>11.13835<>6.497369<>7.425564<>6.497369<>12.53064<>12.99474<>14.85113<>17.63572<>39.91241<>62.1891<>92.35545<>135.0524<>205.1312<>264.5357<>334.1504<>350.8579<>374.991<>400.9805<>402.8369<>402.8369<>396.3395<>401.9087
1086,2,Phenytoin,30.16636<>26.91767<>23.66899<>11.13835<>6.497369<>7.425564<>4.17688<>6.961466<>7.889662<>12.53064<>14.38703<>32.95094<>52.44305<>75.64793<>113.2399<>158.2573<>218.1259<>246.4359<>283.0996<>288.6688<>320.6916<>327.1889<>331.8299<>314.1942<>329.0453
1087,2,Enoxolone,9.746053<>9.746053<>12.53064<>8.35376<>7.889662<>6.961466<>6.497369<>7.425564<>11.13835<>13.45884<>20.4203<>35.27143<>58.47632<>86.32218<>121.5936<>151.2959<>203.7389<>232.0489<>248.7564<>283.0996<>303.984<>323.9402<>330.4376<>354.1066<>326.2607
1088,2,Ritodrine HCl ,13.92293<>14.38703<>9.281956<>6.961466<>5.569173<>3.248684<>3.712782<>7.425564<>7.889662<>11.60244<>16.70752<>24.13308<>49.19436<>69.15057<>102.5656<>141.0857<>189.3519<>218.1259<>236.2258<>276.6023<>301.1995<>316.0506<>316.5147<>306.3045<>290.5252
1089,2,Gynostemma Extract,39.44831<>32.95094<>23.66899<>15.31523<>8.35376<>5.105075<>4.640978<>6.961466<>11.13835<>11.60244<>14.85113<>24.13308<>38.98421<>52.44305<>80.75301<>124.8423<>173.1085<>219.5182<>253.8615<>275.21<>299.343<>292.3816<>293.7739<>305.3763<>305.3763
1090,2,Phenformin HCl,12.53064<>11.60244<>9.746053<>7.425564<>6.961466<>11.60244<>10.21015<>12.53064<>9.746053<>11.60244<>25.52538<>29.23816<>46.87387<>79.36072<>124.8423<>176.3571<>221.3746<>234.3694<>269.1767<>288.2047<>297.4867<>310.0173<>323.4761<>336.4709<>328.5812
1091,2,Kinetin,13.45884<>12.06654<>9.281956<>6.033271<>2.784587<>3.248684<>4.17688<>5.105075<>6.961466<>8.817858<>12.99474<>23.20489<>43.16109<>75.64793<>103.9579<>131.3397<>161.506<>195.3852<>218.1259<>240.8667<>251.541<>263.6075<>271.0331<>286.3483<>273.8177
1092,2,Azelastine HCl,16.70752<>18.56391<>19.02801<>13.92293<>9.281956<>9.281956<>16.70752<>15.31523<>16.24342<>11.13835<>20.4203<>29.23816<>63.58139<>98.85282<>144.7985<>191.6724<>235.7617<>268.2485<>307.2327<>312.3378<>334.6145<>329.5094<>327.653<>316.9788<>320.6916
