,expId,Compound,tempConfluenceDf
1445,3,A66,21.5906<>23.52958<>25.8202<>30.43476<>35.41072<>43.21619<>49.88982<>57.30415<>63.76562<>70.50008<>75.54984<>81.53432<>89.02988<>92.88557<>96.85075<>98.18584<>99.48829<>99.90418<>99.9421<>99.94432<>99.97175<>100<>100<>100<>100
1446,3,CCG 50014,20.47683<>24.38612<>26.91057<>31.69629<>36.34933<>41.86491<>47.70565<>54.86187<>61.90186<>68.82556<>76.67384<>84.82102<>93.91853<>95.8689<>98.21631<>99.01483<>99.89534<>99.86095<>99.97636<>100<>100<>99.94238<>100<>100<>100
1447,3,WYE-125132 (WYE-132),24.2374<>27.09707<>30.73635<>34.72057<>35.46606<>37.73347<>37.79924<>36.8301<>37.32267<>35.69367<>34.60053<>35.04843<>33.69211<>31.29463<>30.95718<>30.37687<>30.52386<>30.88436<>31.18444<>30.45197<>30.51647<>29.98052<>29.81805<>30.79444<>31.76827
1448,3,Go 6983,46.93137<>50.93632<>55.56774<>59.9091<>65.98502<>72.61018<>78.35246<>84.46092<>89.79338<>94.16037<>97.0072<>98.16395<>99.81978<>99.96883<>99.92104<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1449,3,AS-252424,40.37268<>46.384<>51.96839<>60.62127<>68.83868<>78.34405<>85.2336<>88.68092<>94.59251<>97.67863<>99.23103<>99.54099<>99.82834<>99.88484<>99.8233<>99.92187<>100<>100<>100<>100<>100<>100<>100<>100<>100
1450,3,Mozavaptan,16.89503<>17.58945<>16.9018<>16.85221<>19.6178<>21.50724<>24.23457<>25.68847<>28.33236<>30.09719<>33.13163<>35.39345<>41.49246<>43.21411<>46.19239<>49.89467<>51.37178<>53.91019<>58.21579<>61.23314<>62.60229<>65.27878<>68.7044<>70.18507<>72.43223
1451,3,CAY10505,24.98859<>27.45883<>32.97441<>38.28566<>43.99031<>51.91699<>57.48561<>63.27731<>67.85083<>73.93539<>78.81866<>84.67015<>88.22806<>91.31589<>95.18029<>97.31528<>99.18586<>99.52136<>99.84879<>100<>99.91497<>100<>100<>100<>100
1452,3,Pifithrin-alpha (PFTalpha),27.82114<>31.09464<>34.38148<>39.50893<>46.77339<>53.23779<>58.06449<>63.12251<>67.01848<>72.51028<>79.30917<>85.03661<>88.71912<>89.84561<>93.77279<>96.82954<>98.96999<>99.52198<>99.57233<>99.96712<>99.91454<>99.92229<>99.97894<>100<>100
1453,3,TG101209,28.2414<>31.09547<>36.66203<>38.81983<>39.41037<>40.39981<>38.82993<>37.79826<>37.2241<>35.90635<>35.49969<>36.23398<>35.82256<>36.79478<>40.1264<>39.86296<>40.86048<>40.30386<>42.00273<>43.49918<>47.24988<>49.00894<>50.02252<>52.79053<>54.15728
1454,3,Pazopanib,33.68521<>36.12241<>38.09737<>42.96529<>47.02586<>51.46622<>56.96487<>60.11204<>64.99654<>70.23499<>73.106<>76.81946<>79.8903<>82.84192<>84.68328<>88.09875<>88.79158<>91.48962<>93.82198<>94.15511<>95.60461<>96.20731<>97.14474<>97.45854<>98.18558
1455,3,GSK1838705A,21.16379<>23.01987<>26.05334<>28.06905<>31.75287<>37.38277<>42.82328<>44.74662<>50.9929<>58.65897<>63.90203<>68.5463<>78.35841<>84.0799<>89.59368<>92.1982<>94.71175<>95.43365<>98.20546<>98.94029<>99.32326<>99.87344<>99.96262<>99.93347<>100
1456,3,Lamotrigine,44.41583<>50.29716<>57.37477<>66.925<>71.71384<>80.3493<>86.84805<>93.41512<>95.87111<>97.94815<>99.52821<>99.79518<>99.91696<>99.90495<>99.97506<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1457,3,ZM 336372,45.28714<>49.4565<>53.73108<>60.87906<>68.21612<>74.97306<>83.20278<>90.32962<>96.12144<>97.97324<>99.22931<>99.58588<>99.86903<>99.94722<>100<>100<>99.98106<>100<>100<>100<>100<>100<>100<>100<>100
1458,3,Pravastatin sodium,36.14977<>40.62997<>45.8102<>51.42865<>59.98928<>67.72658<>74.95592<>79.94321<>86.22829<>90.31775<>93.69536<>95.28155<>98.41829<>98.84995<>99.43806<>99.86764<>99.70808<>100<>100<>100<>100<>100<>100<>100<>100
1459,3,AZ 3146,43.50264<>48.53407<>54.14691<>62.84322<>68.39253<>75.69911<>80.84023<>86.2024<>88.06116<>90.9996<>93.83896<>93.40413<>95.54203<>96.92749<>97.00099<>97.64264<>97.8049<>97.84013<>97.29939<>96.6143<>96.92721<>96.62569<>95.2477<>96.57983<>95.01803
1460,3,Solifenacin succinate,26.55855<>30.67563<>36.30387<>42.44735<>46.24247<>53.89349<>62.95784<>70.70261<>78.54221<>81.14984<>85.56705<>87.32164<>93.924<>96.16972<>97.5134<>98.63575<>98.85651<>99.19132<>99.76707<>99.92905<>100<>100<>100<>100<>100
1461,3,CHIR-98014,30.21288<>30.72005<>32.96343<>33.87206<>36.65714<>39.0207<>42.86604<>46.64379<>51.88308<>57.7276<>61.53201<>66.5035<>71.53362<>74.49754<>79.5847<>83.99818<>87.99326<>90.78097<>92.88654<>92.83163<>93.30618<>94.0254<>94.7411<>95.65062<>96.52982
1462,3,Epinephrine HCl,37.3885<>40.47601<>47.11697<>54.44726<>60.50784<>68.08936<>75.01996<>82.13155<>88.03479<>92.29981<>95.9082<>97.33311<>99.23291<>99.2278<>99.8968<>99.93216<>100<>100<>100<>100<>100<>100<>100<>100<>100
1463,3,Empty,39.19436<>42.01647<>49.15878<>54.76958<>63.45538<>70.35724<>75.15631<>81.94904<>87.97385<>91.7481<>95.3223<>97.16947<>99.2823<>99.28768<>99.84823<>99.84422<>99.91669<>100<>100<>99.97968<>100<>100<>100<>100<>100
1464,3,Empty,47.96599<>51.50836<>58.60834<>66.70589<>76.43594<>84.30185<>90.60226<>96.11405<>98.50407<>99.19174<>99.97105<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1465,3,Varlitinib,28.00626<>29.60903<>35.86642<>41.30934<>47.64845<>54.14242<>59.59266<>65.85593<>72.37586<>78.1884<>82.63905<>88.22342<>92.92336<>95.43014<>97.10785<>99.13882<>99.33927<>99.72424<>99.84919<>99.88615<>99.97788<>100<>100<>100<>100
1466,3,Dexmedetomidine,42.35825<>45.91145<>52.97123<>60.94441<>69.28576<>75.38786<>80.64433<>86.50116<>91.78803<>95.28458<>98.95225<>99.44931<>99.87531<>99.97898<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1467,3,Dinaciclib (SCH727965),33.02871<>36.3141<>36.91023<>39.44717<>39.3513<>40.51289<>40.74588<>37.29422<>39.1778<>38.2043<>36.51814<>37.2565<>36.04802<>36.58288<>35.4126<>38.38866<>35.59377<>33.35301<>34.40676<>34.51253<>32.13969<>32.08499<>31.24628<>30.41059<>30.64192
1468,3,Moguisteine,23.13066<>25.33385<>28.91115<>35.62542<>41.86865<>49.14144<>53.67475<>58.87877<>65.33385<>72.92122<>80.19651<>85.28065<>93.74924<>95.71873<>97.85629<>98.94934<>99.51189<>99.91386<>99.80887<>99.97741<>100<>100<>100<>100<>100
1469,3,PF-5274857,27.3278<>30.87443<>35.14409<>40.88783<>47.84213<>57.01357<>62.44798<>70.09703<>79.45927<>87.43968<>88.96807<>92.23205<>96.02873<>97.39251<>98.95522<>99.37582<>99.41463<>99.88567<>99.93554<>99.94577<>99.96621<>99.93886<>99.98071<>99.96117<>99.8997
1470,3,Trimethoprim,21.12027<>24.52593<>30.29812<>34.55211<>39.93354<>45.22899<>50.21339<>53.54061<>63.66221<>70.03535<>76.99477<>80.79437<>88.15311<>92.6834<>97.02979<>99.04295<>99.6754<>99.87193<>99.97886<>100<>100<>100<>100<>100<>100
1471,3,A-803467,26.27183<>31.35251<>35.26311<>40.62817<>45.75335<>52.27936<>59.87907<>68.31206<>75.53478<>79.10573<>83.76381<>91.237<>94.79173<>96.65423<>97.68118<>98.78736<>99.505<>99.83249<>99.92609<>100<>100<>100<>100<>100<>100
1472,3,Darifenacin HBr,45.11736<>53.40716<>58.4976<>67.75439<>75.31008<>85.23914<>90.36451<>94.37395<>97.95335<>99.12404<>99.69971<>99.84781<>99.95647<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1473,3,WP1066,27.94284<>30.07426<>33.87418<>37.73417<>44.12149<>51.85275<>55.5484<>62.07586<>71.82339<>75.364<>82.20731<>87.76303<>94.30923<>97.22686<>98.74046<>99.40939<>99.85984<>99.92685<>99.96139<>100<>100<>100<>100<>100<>100
1474,3,Ethynodiol diacetate,31.00014<>34.50728<>40.51958<>46.64731<>53.73861<>60.32161<>66.19873<>73.45256<>81.36991<>86.87112<>92.90644<>94.81612<>97.03083<>98.85423<>99.50195<>99.91841<>99.97395<>100<>100<>100<>100<>99.97886<>100<>100<>99.97491
1475,3,GDC-0068,30.79437<>36.69194<>43.12631<>46.53479<>53.49275<>60.47751<>64.08742<>71.27224<>75.14083<>79.41804<>85.08993<>88.77935<>93.06683<>94.25833<>97.21795<>98.4672<>99.39026<>99.62146<>99.69675<>99.87351<>99.84395<>100<>100<>100<>100
1476,3,Atomoxetine HCl,29.97112<>34.32797<>40.09028<>45.6516<>53.08791<>60.7963<>65.63765<>71.45329<>77.26313<>82.21437<>87.10764<>90.81184<>94.76762<>97.24869<>98.53379<>99.43681<>99.2606<>99.6944<>99.74468<>99.90943<>99.98044<>100<>100<>99.98051<>100
1477,3,CI994 (Tacedinaline),44.4027<>49.93154<>57.26037<>66.88378<>76.5149<>79.75491<>84.90472<>92.09423<>96.04262<>98.29099<>99.04964<>99.68369<>99.90433<>99.89715<>99.97424<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1478,3,Azatadine dimaleate,41.11129<>45.29012<>52.98318<>60.34732<>68.1344<>77.45054<>82.94905<>88.39839<>92.74252<>96.9076<>98.5208<>99.17411<>99.61172<>99.92657<>99.96242<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1479,3,Torin 1,37.66489<>43.74495<>47.99686<>53.22038<>52.83455<>53.1009<>52.07201<>50.55453<>47.21844<>48.34389<>46.59503<>45.64053<>44.70897<>43.467<>42.62792<>41.60906<>42.12753<>41.08389<>41.01617<>41.22173<>40.89005<>40.64282<>39.9828<>40.41253<>38.99543
1480,3,Triflusal,38.0629<>43.18337<>48.97299<>55.71016<>63.26038<>71.36569<>80.10927<>86.79708<>93.76643<>98.06068<>99.14055<>99.59803<>99.95744<>100<>99.9763<>99.97982<>100<>100<>100<>100<>100<>100<>100<>100<>100
1481,3,Cathepsin Inhibitor 1,31.38193<>36.96542<>42.34775<>48.01295<>56.02958<>63.26944<>70.53733<>75.72079<>80.58949<>85.5839<>91.18797<>95.6431<>97.7971<>98.94389<>99.224<>99.74766<>99.8809<>99.96663<>100<>100<>99.98086<>99.95737<>100<>100<>100
1482,3,Betulinic acid,36.86153<>42.49883<>49.94486<>56.41668<>65.68024<>71.25102<>76.92776<>84.61925<>91.77242<>94.29984<>96.8388<>98.40379<>99.56267<>99.62595<>99.86605<>99.97768<>99.96719<>100<>99.97906<>100<>100<>99.97748<>100<>100<>100
1483,3,StemRegenin 1 (SR1),46.74914<>51.75694<>58.1299<>66.90621<>73.93456<>83.19733<>85.75853<>93.00294<>96.30843<>98.3191<>99.12155<>99.91669<>99.94769<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1484,3,Mirabegron,48.66829<>52.42907<>59.23035<>66.66437<>76.13844<>83.64977<>90.63384<>95.03729<>97.51718<>99.25744<>99.88705<>99.91951<>99.95579<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1485,3,U-104,31.06315<>36.10004<>41.89916<>47.35696<>54.50286<>61.15482<>68.42963<>76.84762<>81.86732<>87.59891<>92.84903<>97.11082<>98.46837<>98.85761<>99.57206<>99.90211<>99.9151<>99.97982<>100<>100<>100<>100<>100<>100<>100
1486,3,Avanafil,42.60175<>46.45661<>53.52356<>60.88995<>64.35903<>70.62313<>76.56208<>81.24723<>84.55073<>89.86888<>92.11517<>91.95733<>96.54633<>98.67228<>99.35606<>99.44931<>99.74689<>99.94659<>100<>100<>100<>100<>100<>100<>100
1487,3,Empty,37.6387<>42.39562<>49.00239<>57.20567<>63.56156<>71.1832<>75.95269<>81.66452<>89.2195<>94.71602<>96.64739<>97.71993<>99.46542<>99.79132<>99.81894<>99.97961<>100<>100<>100<>100<>100<>100<>100<>100<>100
1488,3,Empty,45.33992<>48.96926<>55.39774<>65.63356<>73.07796<>79.06892<>87.25077<>91.87292<>96.12234<>98.57259<>99.48592<>99.9106<>99.95316<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1489,3,AZD5438,34.87593<>38.11878<>38.71124<>40.9089<>41.24081<>42.41124<>43.8159<>41.76199<>43.63387<>42.67779<>42.50932<>41.48508<>42.24567<>41.52643<>41.29103<>41.00264<>40.89067<>38.47474<>38.83821<>38.38816<>36.88378<>35.70768<>34.5885<>32.75661<>31.86567
1490,3,IKK-16 (IKK Inhibitor VII),39.32166<>47.89566<>53.31564<>59.55341<>64.09218<>70.40203<>73.67912<>76.66853<>81.10534<>84.45381<>87.43188<>89.98453<>93.20961<>94.42659<>95.53616<>97.33103<>98.11898<>99.12038<>99.70973<>99.91109<>99.97898<>100<>100<>100<>100
1491,3,PNU-120596,33.12189<>37.90775<>43.18372<>51.3215<>57.51768<>63.72352<>69.77474<>77.61555<>83.21651<>92.23923<>96.38387<>98.21652<>99.3772<>99.88207<>99.86039<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1492,3,NU7026,29.94405<>32.21506<>37.37456<>44.84617<>50.6846<>59.35868<>63.1234<>71.37039<>76.89986<>81.12241<>87.61493<>92.00914<>95.30862<>97.77029<>99.10263<>99.45222<>99.83435<>99.79373<>100<>100<>100<>100<>100<>100<>100
1493,3,TAK-875,30.47557<>34.23996<>40.71942<>45.79755<>53.3354<>59.18793<>65.43993<>73.33118<>80.72943<>83.43715<>91.66168<>95.27961<>98.06116<>99.50298<>99.93977<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1494,3,S-Ruxolitinib (INCB018424),32.66682<>37.41337<>42.80641<>49.12696<>55.88148<>62.37241<>72.41602<>78.68747<>83.70074<>89.9285<>94.53443<>95.52538<>98.68969<>99.63921<>99.89451<>99.95966<>100<>100<>100<>100<>100<>100<>100<>100<>100
1495,3,ICG-001,29.83995<>35.46799<>39.59647<>43.83247<>50.04884<>58.07582<>64.16348<>70.02995<>75.81204<>81.10012<>84.86777<>88.11684<>92.43969<>94.7125<>94.1871<>95.23636<>95.52567<>97.54993<>98.65225<>97.86665<>98.62669<>99.22607<>99.11575<>99.46051<>99.48841
1496,3,WZ811,36.31285<>41.98663<>47.92101<>56.02888<>63.03713<>70.13117<>79.70373<>86.2551<>92.53218<>96.92618<>98.03554<>99.10864<>99.84851<>99.87959<>100<>99.96684<>100<>100<>100<>100<>100<>100<>100<>100<>100
1497,3,PF-00562271,21.8694<>21.91831<>23.27268<>26.39485<>26.61279<>30.6357<>32.82936<>35.31906<>39.56405<>40.21233<>45.26338<>46.18484<>51.28585<>54.94468<>60.10664<>62.60423<>67.15047<>70.65573<>75.71181<>78.80415<>80.67348<>81.38628<>83.31668<>81.99973<>81.98041
1498,3,PF-4981517,29.05924<>32.38381<>35.91877<>42.98339<>47.95266<>55.4304<>61.55827<>69.57254<>76.6851<>83.91396<>87.56547<>92.02771<>96.86007<>98.65991<>99.40096<>99.69474<>99.88531<>100<>100<>100<>100<>100<>100<>100<>100
1499,3,CHIR-124,28.61358<>34.47427<>33.04472<>32.9959<>32.74563<>31.14534<>29.75721<>28.74648<>28.83123<>28.68209<>28.01538<>28.64575<>27.90541<>25.8868<>26.44914<>26.15537<>27.0309<>28.32207<>26.77332<>25.4045<>25.35822<>24.48808<>24.05083<>24.90619<>25.64931
1500,3,Pifithrin-mu,31.23425<>33.83835<>39.21121<>44.65446<>54.40012<>61.44783<>67.57951<>73.41062<>80.62913<>85.8774<>88.68742<>89.85784<>95.11327<>97.40057<>99.39703<>98.73755<>99.54934<>99.83814<>99.9019<>99.90266<>99.95938<>100<>99.97582<>100<>100
1501,3,Resminostat,45.38358<>49.66505<>56.41414<>58.58485<>62.49474<>65.94888<>69.23325<>71.23681<>74.81231<>78.9235<>83.31191<>87.05604<>87.30285<>93.80263<>95.16757<>96.54695<>97.62012<>98.54829<>98.79192<>99.32615<>99.40663<>99.79137<>99.94142<>99.97465<>100
1502,3,Amoxicillin,38.28275<>42.0148<>46.01052<>54.13019<>61.23666<>68.13978<>77.13008<>84.51336<>88.7486<>93.03754<>97.33463<>99.00813<>99.48351<>99.76293<>99.97886<>99.9765<>100<>100<>100<>100<>100<>100<>100<>100<>100
1503,3,LY2109761,29.15333<>30.36127<>34.17482<>37.82162<>45.16729<>51.12399<>57.6667<>65.12883<>74.36574<>79.02581<>87.87853<>91.03102<>94.60468<>97.53619<>99.47101<>99.89114<>99.90563<>99.96995<>100<>100<>100<>100<>100<>100<>100
1504,3,PMSF ,40.34172<>45.15363<>50.51108<>57.06213<>63.21645<>70.52752<>81.89806<>87.72739<>90.98246<>96.65416<>98.54865<>99.68107<>99.95903<>99.97124<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1505,3,Nilvadipine,44.01952<>46.83659<>56.10273<>63.11176<>71.15881<>76.49058<>82.86631<>90.71983<>95.24487<>97.3762<>98.18605<>99.68031<>99.87504<>99.94542<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1506,3,Bepotastine Besilate,39.15353<>44.01538<>49.82695<>58.01759<>61.23757<>71.9791<>77.25027<>83.22716<>89.11388<>92.6809<>95.29156<>97.60242<>98.36289<>99.02263<>99.68819<>99.94785<>99.96767<>100<>100<>100<>100<>100<>100<>100<>100
1507,3,MK-8776 (SCH 900776),38.73522<>44.98819<>51.62183<>54.8392<>59.40849<>64.27152<>66.21705<>68.77253<>69.12859<>70.25635<>67.10556<>69.6942<>71.42898<>70.43765<>71.07233<>68.87724<>70.86454<>70.84569<>74.12666<>71.38813<>71.41736<>73.42106<>74.5468<>75.06243<>75.14899
1508,3,Bosentan Hydrate,43.74274<>47.86948<>53.50423<>63.56302<>71.39754<>76.79044<>82.69673<>89.7451<>95.44194<>96.97977<>99.22047<>99.66966<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1509,3,AZ 628,33.64266<>37.47174<>44.29687<>52.17632<>55.11258<>61.19433<>68.19215<>70.87579<>75.18603<>77.62598<>80.31857<>81.87022<>89.31649<>92.76967<>93.63789<>95.32307<>95.57988<>96.94911<>97.3606<>98.62538<>99.10849<>99.26144<>99.55756<>99.05676<>99.28637
1510,3,Diclofenac Potassium,33.01689<>37.08015<>43.81763<>50.78608<>55.23217<>63.73134<>71.04849<>77.69886<>82.40474<>87.68906<>90.93417<>89.2548<>95.26324<>98.61543<>99.40249<>99.85458<>99.68141<>99.28824<>99.78171<>99.9765<>100<>100<>100<>100<>100
1511,3,Empty,39.58561<>43.89629<>49.89091<>57.72889<>64.78903<>72.74715<>79.51074<>84.35047<>90.08336<>93.56977<>96.61539<>98.23074<>99.5834<>99.72604<>99.92754<>99.90812<>100<>100<>100<>100<>100<>100<>100<>100<>100
1512,3,Empty,47.64733<>52.07795<>59.93486<>67.95603<>76.64137<>84.17612<>91.61465<>96.21656<>98.82702<>99.56979<>99.78765<>99.95248<>99.98032<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1513,3,Wortmannin,25.76701<>27.25352<>31.9161<>36.80177<>42.32351<>50.28375<>57.1432<>62.25983<>68.60561<>73.01207<>77.25864<>82.42318<>86.2663<>89.48599<>92.1256<>96.11398<>98.23296<>99.54816<>99.93078<>99.92767<>99.96719<>99.97264<>100<>100<>100
1514,3,Foscarnet Sodium,44.85369<>49.62132<>56.55357<>64.49947<>72.70599<>77.01772<>84.36919<>87.64242<>93.03569<>96.45633<>98.47542<>99.39571<>99.75497<>99.91579<>99.96207<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1515,3,Dovitinib (TKI-258) Dilactic Acid  ,23.34121<>24.74849<>27.66448<>28.81003<>31.29047<>32.2016<>35.02376<>36.24883<>37.68685<>38.91696<>40.79126<>39.39206<>41.78603<>43.23254<>43.60383<>44.16418<>45.53561<>44.56358<>45.26994<>47.25683<>46.9764<>47.63118<>48.74205<>49.10802<>49.06112
1516,3,Nadifloxacin ,32.19676<>35.78407<>41.3322<>47.91542<>54.00731<>61.48079<>65.93639<>74.06616<>79.18917<>85.15218<>88.57054<>94.30882<>97.441<>98.48667<>99.33997<>99.59963<>99.85473<>100<>100<>100<>100<>100<>100<>100<>100
1517,3,GW842166X,35.09455<>38.88414<>44.39267<>52.27481<>57.84736<>65.41078<>72.3072<>79.88969<>85.44753<>90.34669<>93.17577<>96.1801<>98.40703<>99.57241<>99.92754<>99.86005<>99.9522<>100<>100<>100<>100<>100<>100<>100<>100
1518,3,Biotin (Vitamin B7),27.0099<>29.76707<>34.06237<>39.17944<>46.70796<>51.59689<>60.32948<>65.7414<>72.21713<>78.48993<>83.1049<>85.11797<>91.65588<>95.84666<>98.10379<>99.24747<>99.76714<>99.87669<>99.97562<>100<>100<>100<>100<>100<>100
1519,3,Laquinimod,34.20411<>37.09722<>43.76451<>50.28086<>59.50051<>65.84853<>73.14877<>80.86504<>85.55999<>89.86467<>95.342<>97.03656<>99.19774<>99.49112<>99.82716<>99.92594<>99.97361<>99.97906<>100<>100<>100<>100<>100<>100<>100
1520,3,Tripelennamine HCl,38.00847<>40.86793<>47.64014<>53.46547<>63.39038<>69.76784<>77.5371<>84.44262<>89.42742<>92.9112<>96.48201<>97.72408<>99.5463<>99.7985<>99.81329<>99.93851<>100<>100<>100<>100<>100<>100<>100<>100<>100
1521,3,Lonafarnib,26.57017<>30.60766<>34.0788<>40.38337<>43.89209<>50.66325<>55.15991<>55.04557<>61.86641<>65.69765<>69.33934<>69.31242<>72.83033<>76.45638<>80.24839<>78.3352<>85.10767<>86.24032<>86.92368<>89.83318<>91.37688<>92.86582<>92.55048<>93.90852<>96.03489
1522,3,Sertaconazole nitrate,30.21855<>33.87731<>38.67595<>44.67892<>50.99096<>59.55644<>65.96305<>70.26178<>77.86411<>83.82847<>87.27142<>88.78185<>94.5883<>98.15843<>99.57455<>99.7916<>99.93727<>100<>100<>100<>100<>100<>100<>100<>100
1523,3,MPEP,31.74652<>35.54066<>39.83498<>44.89928<>54.05318<>60.54994<>66.4729<>72.16552<>78.62012<>83.06669<>87.60527<>92.36163<>95.32085<>95.46771<>97.46117<>98.48192<>99.62684<>99.88969<>99.95213<>99.97783<>100<>100<>100<>100<>100
1524,3,Betahistine 2HCl,39.3873<>43.32415<>50.03746<>54.99281<>62.45559<>71.35387<>76.63889<>82.20193<>87.91888<>92.21091<>94.73439<>96.83597<>98.67546<>99.03258<>99.56828<>99.88712<>99.93292<>100<>100<>100<>100<>100<>100<>100<>100
1525,3,AM251,42.5013<>48.45842<>54.91316<>60.9412<>71.63676<>79.78261<>84.78433<>90.01099<>94.8905<>96.72945<>98.49995<>99.46706<>99.72665<>99.76499<>99.95177<>99.8347<>99.92007<>99.94348<>99.90384<>99.97215<>99.87891<>99.93658<>100<>100<>100
1526,3,(+;-)-Octopamine HCl,38.03638<>42.87833<>48.12776<>57.05467<>64.09689<>73.49475<>80.75713<>87.0825<>93.79545<>95.7447<>98.27316<>99.66021<>99.90273<>99.91448<>99.96124<>99.93768<>100<>100<>100<>100<>100<>100<>100<>100<>100
1527,3,JNJ-1661010,37.70392<>39.92332<>45.1655<>52.39861<>59.6098<>66.92747<>73.40446<>77.43728<>85.20682<>89.38653<>92.72794<>93.16956<>97.93462<>99.35731<>99.55708<>99.89921<>100<>100<>100<>100<>100<>100<>99.97665<>100<>100
1528,3,Trifluoperazine 2HCl,39.61567<>42.52169<>47.83004<>55.94965<>62.70362<>71.43837<>78.32497<>84.36843<>90.55605<>95.77413<>98.2349<>99.48421<>99.86398<>99.97594<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1529,3,SB269970 HCl,37.46001<>41.87237<>47.3032<>55.02679<>61.59083<>68.85884<>75.5164<>83.62261<>89.57462<>94.41706<>97.87736<>98.88055<>99.59866<>99.91324<>99.94722<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1530,3,Triptolide (PG490),36.77145<>39.25522<>43.77357<>44.74207<>45.93867<>47.04264<>48.1987<>44.26558<>45.61658<>45.66001<>44.34564<>40.4157<>43.35101<>38.36869<>36.9691<>37.22452<>35.68053<>32.26709<>32.09549<>31.52568<>27.73631<>27.24939<>26.59053<>25.50495<>24.55978
1531,3,Golvatinib (E7050),38.17397<>39.62906<>41.94303<>45.37438<>47.00487<>50.02411<>53.43757<>55.26082<>57.44624<>59.53263<>61.75011<>62.13955<>66.17732<>69.85202<>72.16609<>74.04736<>75.67376<>76.41916<>79.20657<>81.26381<>82.42871<>84.11417<>86.06949<>87.41116<>88.71822
1532,3,Acebutolol HCl,31.68138<>35.63952<>41.36424<>46.55054<>53.23594<>58.11913<>65.45542<>71.79198<>79.06492<>84.78896<>89.8364<>92.70743<>97.48922<>98.80366<>99.69384<>99.63956<>100<>99.98038<>99.97437<>99.98092<>100<>100<>99.97748<>100<>100
1533,3,WHI-P154,29.50576<>31.72703<>35.08821<>41.85517<>48.65252<>55.49507<>61.93821<>69.9993<>77.25713<>83.15884<>90.07108<>93.96434<>96.39375<>97.3979<>98.70087<>99.46058<>99.75739<>99.9323<>100<>100<>100<>100<>100<>100<>100
1534,3,Sodium Picosulfate,39.31794<>42.75455<>48.71478<>56.06404<>61.0592<>68.64418<>75.2198<>79.61276<>85.4063<>89.3307<>92.37089<>95.90793<>97.89643<>98.3084<>99.41961<>99.86978<>99.96262<>100<>100<>100<>100<>100<>100<>100<>100
1535,3,Empty,42.94437<>48.94452<>54.67638<>62.30238<>69.07527<>74.46223<>80.71354<>86.3143<>93.38286<>95.70078<>97.25001<>98.50878<>99.49588<>99.8327<>99.89534<>100<>100<>99.98024<>100<>100<>100<>100<>100<>100<>100
1536,3,Empty,43.25769<>45.16357<>53.84837<>60.82478<>70.1014<>77.08099<>84.32063<>91.79742<>95.37922<>98.84124<>99.46528<>99.80747<>99.93541<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100<>100
1537,3,Tolcapone,28.66594<>32.16554<>34.73378<>38.87027<>46.40294<>53.60481<>60.24577<>66.17062<>75.91241<>82.79668<>87.73133<>91.743<>96.1298<>97.77229<>98.52729<>99.31829<>100<>100<>100<>100<>100<>100<>100<>100<>100
1538,3,Mechlorethamine HCl,9.892375<>10.59378<>12.64789<>14.47046<>17.16146<>20.62203<>24.19602<>26.80958<>32.3899<>35.64843<>41.87196<>44.85867<>52.60493<>55.10036<>60.12771<>68.45657<>72.95363<>78.2309<>84.72686<>88.51775<>93.3725<>94.78005<>97.17921<>99.01372<>99.47957
