,expId,Compound,tempSytoxDf
82,3,Tenofovir ,4.640978<>4.640978<>7.889662<>7.425564<>4.640978<>4.640978<>5.105075<>6.497369<>6.033271<>7.425564<>6.961466<>8.817858<>12.06654<>15.31523<>16.70752<>17.17162<>40.37651<>58.01222<>77.50433<>116.9526<>147.119<>177.7495<>204.6671<>222.7669<>227.872
83,3,Cisplatin,5.569173<>8.817858<>7.425564<>5.105075<>2.784587<>2.784587<>3.712782<>8.817858<>14.38703<>10.21015<>12.99474<>16.24342<>22.74079<>20.8844<>17.63572<>19.9562<>36.19963<>61.725<>95.60414<>152.2241<>170.788<>215.3414<>245.5077<>269.6408<>279.851
84,3,Droxinostat,7.889662<>10.21015<>10.21015<>5.105075<>2.784587<>2.320489<>1.392293<>1.392293<>2.320489<>5.105075<>9.281956<>14.38703<>14.85113<>14.38703<>19.02801<>22.74079<>33.41504<>46.87387<>68.68647<>110.4553<>132.732<>172.6444<>200.0261<>229.7284<>245.5077
85,3,MK-2866 (GTx-024),6.497369<>8.35376<>8.35376<>4.17688<>3.712782<>5.569173<>5.105075<>5.105075<>5.569173<>7.425564<>9.281956<>10.67425<>15.31523<>15.77932<>20.8844<>36.66372<>67.29417<>97.46053<>119.7372<>166.147<>204.6671<>230.6566<>260.8229<>289.597<>289.597
86,3,Tizanidine HCl,7.425564<>5.105075<>5.569173<>2.320489<>2.320489<>2.320489<>1.392293<>1.856391<>1.392293<>3.248684<>4.640978<>4.640978<>7.889662<>10.67425<>12.53064<>25.06128<>45.48158<>58.01222<>96.06824<>144.7985<>179.6058<>226.0156<>269.1767<>309.5532<>316.0506
87,3,Ritonavir,7.425564<>8.817858<>11.13835<>6.497369<>3.712782<>6.497369<>3.712782<>5.569173<>6.961466<>6.033271<>9.746053<>7.889662<>8.817858<>15.77932<>23.66899<>18.56391<>28.77406<>55.22763<>73.79154<>99.31693<>116.0244<>145.2626<>154.0805<>193.9929<>206.9876
88,3,Zonisamide,1.856391<>2.784587<>5.105075<>4.17688<>3.712782<>2.320489<>2.320489<>2.784587<>3.712782<>4.17688<>8.817858<>11.60244<>15.77932<>25.52538<>34.80733<>31.09455<>41.7688<>75.64793<>102.5656<>174.5008<>207.9158<>231.5848<>272.8895<>283.0996<>303.0558
89,3,CUDC-101,2.784587<>5.105075<>3.248684<>4.640978<>9.746053<>18.09981<>40.8406<>46.87387<>53.37124<>85.85809<>120.2013<>133.6602<>168.4675<>189.816<>184.7109<>202.3466<>206.0594<>190.2801<>176.3571<>172.1803<>159.6496<>156.401<>119.2731<>106.2784<>102.5656
90,3,Zibotentan (ZD4054),1.392293<>2.320489<>2.784587<>3.248684<>3.712782<>3.248684<>2.320489<>4.17688<>3.712782<>3.248684<>4.640978<>11.13835<>12.99474<>15.77932<>22.74079<>27.84587<>42.2329<>65.43778<>96.53233<>135.5166<>154.5446<>188.8878<>209.7722<>251.0769<>253.3974
91,3,Dutasteride,0<>1.392293<>2.784587<>1.392293<>2.320489<>3.712782<>2.784587<>5.105075<>6.961466<>13.92293<>12.06654<>15.77932<>13.92293<>16.24342<>17.63572<>23.66899<>38.05602<>47.80207<>81.68121<>112.3117<>145.2626<>198.6339<>250.6128<>277.5305<>301.6635
92,3,Calcitriol,5.105075<>6.033271<>5.105075<>3.712782<>3.712782<>3.712782<>4.640978<>4.640978<>3.248684<>4.640978<>5.105075<>9.281956<>10.21015<>20.8844<>23.20489<>22.27669<>27.38177<>35.73553<>54.76354<>66.83008<>73.32745<>77.04023<>115.0962<>136.4447<>147.119
93,3,Imiquimod,2.784587<>5.569173<>5.569173<>6.033271<>6.961466<>5.105075<>6.033271<>6.961466<>6.033271<>10.67425<>15.77932<>13.45884<>18.09981<>16.70752<>15.77932<>25.06128<>43.62519<>55.22763<>85.39399<>106.7425<>131.8038<>156.401<>185.6391<>215.8055<>252.4692
94,3,SB525334,3.712782<>4.17688<>5.569173<>3.248684<>0.9281955<>6.497369<>4.17688<>3.712782<>4.17688<>5.569173<>4.640978<>8.817858<>11.13835<>16.70752<>19.49211<>23.20489<>24.59718<>29.23816<>25.52538<>28.30996<>32.48684<>49.19436<>68.22237<>115.0962<>148.9754
95,3,CO-1686 (AVL-301),4.17688<>5.105075<>4.17688<>1.392293<>1.856391<>5.105075<>5.105075<>6.033271<>10.21015<>13.45884<>18.56391<>33.87914<>54.29944<>62.1891<>70.07877<>88.17857<>136.4447<>166.6111<>225.0874<>285.8842<>344.8246<>388.9139<>449.2466<>456.2081<>479.8771
96,3,WZ4003,1.392293<>3.712782<>1.856391<>1.856391<>1.392293<>1.856391<>1.392293<>2.320489<>2.784587<>7.425564<>12.99474<>14.85113<>12.99474<>15.31523<>18.56391<>23.20489<>55.22763<>62.6532<>81.21711<>121.5936<>167.5393<>201.4184<>246.4359<>269.6408<>291.4534
97,3,Linifanib (ABT-869),5.569173<>6.961466<>8.35376<>6.033271<>3.712782<>4.17688<>4.640978<>8.817858<>6.961466<>9.746053<>11.13835<>13.45884<>24.13308<>37.59192<>51.05075<>65.90189<>85.39399<>111.3835<>151.2959<>182.3904<>209.7722<>237.154<>285.4201<>310.9455<>343.4323
98,3,OSI-930,5.569173<>6.497369<>4.640978<>5.105075<>2.784587<>3.712782<>6.033271<>6.497369<>6.961466<>6.497369<>11.13835<>18.56391<>20.8844<>34.80733<>47.33797<>69.61466<>99.31693<>121.1295<>154.0805<>202.8107<>240.8667<>272.4254<>317.4429<>355.0348<>415.3675
99,3,Afatinib (BIBW2992),4.17688<>4.640978<>8.817858<>11.60244<>13.45884<>20.4203<>26.91767<>38.52011<>40.8406<>49.65846<>57.08403<>54.76354<>56.15583<>66.36598<>66.36598<>71.93516<>83.0735<>95.14005<>110.9194<>122.0577<>131.3397<>155.9368<>196.7775<>246.9<>292.8457
100,3,Idarubicin HCl,261.287<>246.9<>249.2205<>248.2923<>253.3974<>252.0051<>248.2923<>254.7897<>262.6794<>259.4307<>271.9613<>293.3098<>290.5252<>299.8072<>287.2765<>288.2047<>283.5638<>269.6408<>289.597<>302.5917<>293.7739<>286.3483<>303.5199<>299.343<>307.6968
101,3,Ridaforolimus (Deforolimus; MK-8669),5.105075<>3.248684<>3.712782<>2.320489<>2.784587<>2.784587<>4.640978<>5.105075<>6.961466<>6.033271<>8.817858<>6.497369<>8.35376<>9.281956<>8.817858<>8.817858<>7.425564<>9.746053<>12.06654<>12.99474<>19.49211<>25.06128<>24.59718<>22.74079<>28.30996
102,3,Agomelatine,6.961466<>4.17688<>5.105075<>2.784587<>3.712782<>2.784587<>2.320489<>2.320489<>2.784587<>4.640978<>8.35376<>7.889662<>19.9562<>15.77932<>15.77932<>20.8844<>31.09455<>53.37124<>100.7092<>144.3344<>166.147<>217.1978<>253.8615<>290.9893<>334.6145
103,3,NVP-AEW541,7.889662<>7.425564<>7.889662<>5.569173<>5.569173<>6.497369<>7.889662<>9.746053<>16.24342<>18.09981<>20.4203<>22.27669<>23.20489<>27.84587<>31.09455<>35.27143<>44.08929<>43.16109<>51.05075<>55.69173<>71.00696<>106.2784<>114.1681<>147.5831<>168.4675
104,3,Nepafenac,5.105075<>8.817858<>7.889662<>3.248684<>4.640978<>6.033271<>6.497369<>6.961466<>6.961466<>5.569173<>4.17688<>12.53064<>19.02801<>16.24342<>20.8844<>29.23816<>45.94568<>67.75828<>98.38873<>143.4062<>174.0367<>196.7775<>251.541<>277.5305<>298.4149
105,3,Tandutinib (MLN518),5.105075<>6.033271<>3.712782<>5.105075<>2.320489<>3.712782<>2.784587<>2.320489<>1.856391<>4.640978<>5.569173<>18.56391<>32.48684<>54.29944<>79.82481<>106.2784<>124.3782<>144.3344<>141.5498<>143.4062<>157.7932<>176.8212<>190.2801<>224.1592<>252.9333
106,3,PD173074,5.105075<>8.35376<>7.425564<>6.497369<>8.817858<>8.35376<>11.60244<>12.53064<>14.38703<>15.77932<>19.02801<>19.02801<>22.27669<>25.06128<>24.59718<>28.77406<>28.30996<>34.34324<>38.52011<>32.95094<>37.59192<>44.55339<>46.40978<>56.61993<>59.40451
107,3,Entinostat (MS-275),3.712782<>6.961466<>6.961466<>6.497369<>4.17688<>5.569173<>6.033271<>6.961466<>7.425564<>13.92293<>18.56391<>38.05602<>39.44831<>57.54812<>60.33271<>80.28892<>109.5271<>130.4115<>133.6602<>142.478<>141.5498<>143.4062<>150.3677<>158.7214<>174.9649
108,3,Amisulpride,15.31523<>16.70752<>15.77932<>11.13835<>7.425564<>6.497369<>5.569173<>6.497369<>6.033271<>7.889662<>11.13835<>16.24342<>15.77932<>23.66899<>34.34324<>49.65846<>84.92989<>131.3397<>159.6496<>179.6058<>231.1207<>258.0384<>293.3098<>323.9402<>352.2502
109,3,SL-327,2.784587<>3.248684<>1.856391<>2.784587<>2.320489<>4.640978<>6.961466<>5.105075<>7.889662<>12.06654<>11.60244<>18.09981<>20.8844<>16.24342<>19.9562<>25.06128<>45.01748<>60.33271<>98.38873<>136.4447<>162.8983<>204.203<>247.8282<>279.3869<>293.3098
110,3,Camptothecin,4.640978<>5.569173<>6.033271<>6.961466<>12.06654<>8.35376<>6.497369<>10.21015<>25.52538<>42.2329<>65.43778<>93.74775<>135.0524<>161.506<>191.2083<>223.231<>260.3589<>278.9228<>310.4814<>319.7634<>323.9402<>322.5479<>328.5812<>316.5147<>303.0558
111,3,SB203580,0.9281955<>0.9281955<>1.392293<>0.9281955<>2.320489<>3.248684<>3.712782<>4.17688<>4.640978<>8.817858<>12.06654<>12.99474<>19.49211<>22.27669<>21.8126<>31.09455<>34.34324<>66.83008<>116.0244<>178.6776<>218.1259<>271.9613<>323.9402<>381.0243<>420.0085
112,3,Ifosfamide,3.248684<>3.248684<>2.320489<>2.784587<>5.105075<>4.17688<>8.35376<>12.06654<>7.425564<>6.497369<>13.92293<>24.59718<>37.59192<>24.59718<>26.91767<>43.62519<>67.29417<>101.1733<>121.5936<>171.2521<>221.8387<>236.2258<>285.4201<>319.2993<>347.1451
113,3,NVP-ADW742,2.784587<>3.248684<>6.497369<>6.961466<>3.712782<>4.640978<>6.497369<>8.817858<>5.569173<>12.99474<>7.889662<>12.06654<>12.53064<>19.9562<>25.52538<>34.34324<>39.91241<>49.65846<>54.76354<>60.79681<>76.57613<>99.78102<>130.8756<>161.9701<>193.9929
114,3,Doxazosin Mesylate,5.569173<>5.105075<>3.712782<>6.497369<>2.784587<>3.712782<>3.248684<>1.856391<>2.320489<>2.784587<>5.569173<>9.746053<>11.60244<>10.21015<>17.63572<>27.38177<>46.87387<>54.76354<>71.93516<>105.3502<>116.4885<>135.0524<>180.9981<>216.7337<>229.2643
115,3,BTZ043 Racemate,0.9281955<>1.856391<>2.320489<>4.17688<>7.425564<>8.35376<>6.961466<>9.281956<>9.281956<>9.746053<>6.961466<>9.281956<>12.53064<>16.70752<>33.87914<>27.84587<>56.15583<>87.25038<>129.4833<>159.6496<>201.8825<>226.4797<>243.1872<>270.569<>276.1382
116,3,Flupirtine maleate,1.856391<>3.248684<>3.712782<>4.17688<>6.033271<>7.425564<>8.35376<>9.281956<>11.60244<>14.38703<>12.99474<>18.09981<>22.27669<>25.98948<>28.30996<>29.23816<>43.62519<>69.15057<>116.9526<>171.7162<>224.6233<>303.0558<>363.3885<>451.103<>487.3026
117,3,OSU-03012 (AR-12),6.497369<>7.889662<>6.033271<>4.17688<>2.784587<>4.17688<>10.21015<>10.67425<>11.13835<>11.13835<>14.38703<>16.24342<>22.27669<>22.27669<>31.09455<>36.66372<>45.48158<>71.93516<>106.2784<>124.3782<>144.7985<>179.6058<>217.6618<>275.21<>336.0068
118,3,TG100-115,1.392293<>3.248684<>3.248684<>1.392293<>0.9281955<>2.320489<>5.105075<>6.497369<>3.712782<>8.35376<>9.281956<>16.24342<>17.17162<>27.84587<>36.66372<>41.7688<>65.43778<>106.7425<>166.6111<>218.1259<>288.6688<>354.1066<>400.9805<>433.0032<>456.6722
119,3,Suvorexant (MK-4305),2.784587<>4.17688<>3.712782<>4.17688<>3.712782<>3.712782<>3.248684<>3.712782<>3.712782<>6.497369<>11.13835<>11.60244<>15.31523<>15.77932<>26.45357<>33.87914<>37.12782<>61.26091<>85.85809<>107.6707<>132.732<>163.8265<>175.8931<>200.4902<>211.1645
120,3,IWP-L6,1.392293<>1.856391<>3.248684<>1.392293<>0.9281955<>4.640978<>6.961466<>6.961466<>6.033271<>7.425564<>10.67425<>12.06654<>19.02801<>20.8844<>25.98948<>39.91241<>66.83008<>92.35545<>146.1908<>224.1592<>288.2047<>324.4043<>346.2169<>357.3553<>386.5934
121,3,JNJ-38877605,3.712782<>3.712782<>4.17688<>3.248684<>3.248684<>4.640978<>3.712782<>3.712782<>10.21015<>5.569173<>6.033271<>9.281956<>8.35376<>12.53064<>24.13308<>30.16636<>42.69699<>60.79681<>83.5376<>125.7705<>160.1137<>186.1032<>226.4797<>280.3151<>340.6478
122,3,MGCD-265,6.033271<>7.425564<>6.961466<>5.105075<>6.497369<>7.425564<>5.105075<>6.961466<>4.17688<>6.961466<>10.67425<>15.77932<>19.49211<>19.49211<>20.8844<>31.09455<>36.19963<>47.33797<>59.40451<>70.54286<>96.53233<>117.8808<>132.732<>154.5446<>168.9316
123,3,Mocetinostat (MGCD0103),13.92293<>12.53064<>7.889662<>12.53064<>13.45884<>20.8844<>38.52011<>60.33271<>71.93516<>87.25038<>104.8861<>141.0857<>184.7109<>219.9823<>263.1434<>321.6198<>364.3167<>410.2624<>433.4673<>465.026<>491.0154<>507.723<>504.9384<>497.5128<>504.4743
124,3,Daptomycin,4.640978<>5.105075<>5.105075<>2.320489<>1.392293<>2.784587<>6.497369<>9.281956<>13.92293<>10.21015<>12.06654<>16.70752<>19.02801<>15.31523<>17.17162<>28.30996<>41.3047<>60.33271<>83.0735<>126.6987<>174.9649<>225.0874<>270.569<>339.2555<>371.2782
125,3,Brivanib Alaninate (BMS-582664),9.281956<>9.281956<>10.67425<>6.033271<>4.640978<>2.320489<>2.784587<>1.392293<>2.320489<>4.640978<>5.105075<>10.67425<>12.06654<>19.02801<>19.02801<>32.02275<>44.08929<>55.22763<>80.28892<>130.8756<>165.6829<>205.1312<>246.9<>286.8124<>296.5585
126,3,Mianserin HCl,2.784587<>3.248684<>2.320489<>2.320489<>3.248684<>5.569173<>4.640978<>4.17688<>2.320489<>3.712782<>3.248684<>4.17688<>8.817858<>12.99474<>24.59718<>26.91767<>28.77406<>47.80207<>64.50959<>83.0735<>97.92463<>125.3064<>140.6216<>147.5831<>178.2135
127,3,Barasertib (AZD1152-HQPA),1.856391<>1.392293<>2.320489<>3.248684<>1.856391<>4.640978<>12.53064<>28.77406<>45.48158<>66.83008<>88.17857<>113.2399<>147.119<>198.1698<>200.0261<>225.5515<>253.3974<>284.956<>292.3816<>314.6583<>308.1609<>280.3151<>306.7686<>300.7354<>292.8457
128,3,Pelitinib (EKB-569),0.9281955<>12.53064<>22.27669<>25.98948<>23.20489<>27.38177<>25.06128<>29.23816<>31.09455<>31.55865<>33.87914<>36.19963<>36.19963<>44.08929<>51.51485<>57.54812<>69.61466<>79.82481<>90.03497<>97.92463<>105.3502<>107.6707<>109.9912<>122.9859<>121.1295
129,3,CEP-18770 (Delanzomib),10.21015<>13.92293<>12.53064<>6.961466<>18.56391<>45.48158<>109.063<>177.2854<>264.0716<>308.1609<>325.3326<>353.1784<>376.8474<>388.9139<>389.378<>397.7318<>394.9472<>392.1626<>388.4498<>391.6985<>368.9577<>341.1118<>323.4761<>303.5199<>279.3869
130,3,Tigecycline,9.281956<>11.13835<>11.13835<>5.105075<>2.784587<>2.784587<>3.248684<>3.248684<>6.033271<>5.569173<>9.281956<>12.53064<>10.67425<>13.92293<>16.24342<>23.20489<>32.02275<>43.16109<>60.33271<>92.35545<>123.45<>164.2906<>183.7827<>215.8055<>238.5462
131,3,CP-724714,4.17688<>6.033271<>8.35376<>6.961466<>6.497369<>5.105075<>5.569173<>6.497369<>5.569173<>4.640978<>3.712782<>10.21015<>13.92293<>12.06654<>11.13835<>23.20489<>29.23816<>42.69699<>54.76354<>80.28892<>80.75301<>117.8808<>141.0857<>165.6829<>183.3186
132,3,Prazosin HCl,7.425564<>9.746053<>10.21015<>4.640978<>1.856391<>2.784587<>2.784587<>3.248684<>3.248684<>9.746053<>12.06654<>10.67425<>9.746053<>16.24342<>18.56391<>33.41504<>58.47632<>93.74775<>134.1243<>168.0034<>216.2696<>246.9<>288.6688<>304.9122<>331.3658
133,3,BIIB021,6.961466<>7.425564<>7.889662<>4.17688<>3.712782<>3.712782<>9.281956<>20.8844<>42.2329<>62.1891<>78.89662<>100.7092<>131.8038<>156.401<>173.5726<>207.4517<>243.1872<>276.6023<>288.2047<>306.3045<>295.1662<>308.1609<>308.1609<>299.343<>297.0226
134,3,Topiramate,4.17688<>3.712782<>3.248684<>1.392293<>1.856391<>1.856391<>1.856391<>2.784587<>2.784587<>5.105075<>9.746053<>13.45884<>17.17162<>18.09981<>19.9562<>32.95094<>42.2329<>67.75828<>82.1453<>113.704<>154.5446<>195.3852<>209.7722<>231.1207<>273.3536
135,3,BIBR 1532,9.281956<>8.817858<>8.817858<>4.17688<>3.248684<>3.248684<>2.320489<>0.9281955<>0.9281955<>3.248684<>7.889662<>12.06654<>16.70752<>15.31523<>12.06654<>19.49211<>37.59192<>58.01222<>92.35545<>130.8756<>184.7109<>234.3694<>269.1767<>295.6303<>316.9788
136,3,Elaiophylin,98.38873<>232.513<>290.0611<>300.7354<>317.907<>336.0068<>349.4656<>366.1731<>383.3448<>394.9472<>375.9192<>379.1679<>380.0961<>356.8912<>351.322<>341.576<>326.7248<>313.7301<>301.6635<>285.8842<>272.8895<>253.3974<>248.2923<>231.5848<>217.1978
137,3,TAK-700 (Orteronel),3.712782<>4.640978<>5.569173<>2.784587<>2.320489<>2.784587<>2.784587<>8.817858<>9.281956<>8.817858<>9.746053<>14.85113<>15.31523<>22.74079<>32.02275<>43.16109<>58.94042<>83.0735<>116.9526<>168.4675<>232.513<>277.5305<>306.3045<>341.1118<>346.2169
138,3,Atazanavir Sulfate,2.320489<>2.784587<>5.569173<>4.640978<>4.17688<>3.712782<>3.712782<>4.17688<>7.425564<>9.746053<>11.13835<>15.77932<>12.53064<>17.17162<>22.74079<>41.7688<>55.22763<>59.86861<>99.31693<>110.9194<>129.4833<>152.6882<>188.8878<>229.7284<>243.6513
139,3,Melatonin,1.856391<>1.856391<>3.248684<>2.320489<>4.17688<>4.17688<>3.712782<>4.17688<>6.033271<>7.889662<>8.35376<>10.67425<>25.52538<>26.91767<>22.74079<>33.87914<>62.1891<>63.58139<>102.5656<>159.1855<>216.2696<>226.4797<>256.6461<>298.879<>325.7966
140,3,Doxercalciferol,1.392293<>3.248684<>4.17688<>2.320489<>2.784587<>4.17688<>4.17688<>5.105075<>9.746053<>6.961466<>7.889662<>10.67425<>12.99474<>12.06654<>12.53064<>25.98948<>38.52011<>50.12256<>62.1891<>75.64793<>109.063<>157.3291<>175.429<>201.8825<>224.1592
141,3,Bendamustine HCl,5.569173<>5.569173<>1.856391<>0.9281955<>0.4640978<>0.9281955<>1.856391<>2.784587<>6.033271<>12.06654<>12.99474<>12.06654<>13.45884<>12.99474<>19.49211<>41.7688<>47.33797<>74.71974<>127.6269<>181.4622<>213.485<>261.287<>291.4534<>324.4043<>366.6372
142,3,Oligomycin A,0.9281955<>1.392293<>1.856391<>1.856391<>1.856391<>2.784587<>3.712782<>6.033271<>9.746053<>14.38703<>17.63572<>17.63572<>14.85113<>19.9562<>21.8126<>25.06128<>36.19963<>31.09455<>34.34324<>29.23816<>29.23816<>36.66372<>51.51485<>79.36072<>121.1295
143,3,NMS-873,10.67425<>9.746053<>13.92293<>14.85113<>19.9562<>28.30996<>42.2329<>63.58139<>84.4658<>90.96317<>106.7425<>115.0962<>121.1295<>121.5936<>123.9141<>131.3397<>135.0524<>136.9088<>142.0139<>151.76<>141.5498<>146.1908<>142.478<>147.5831<>141.0857
144,3,EHop-016 ,3.248684<>3.248684<>4.17688<>4.640978<>5.105075<>2.784587<>4.17688<>5.569173<>8.35376<>7.889662<>11.13835<>10.21015<>14.85113<>19.49211<>23.20489<>28.77406<>58.01222<>67.75828<>84.4658<>116.4885<>159.1855<>195.3852<>242.7231<>288.2047<>336.0068
145,3,Veliparib (ABT-888),3.712782<>3.712782<>3.712782<>5.569173<>4.17688<>4.17688<>6.961466<>8.35376<>8.817858<>7.425564<>8.817858<>10.67425<>16.24342<>17.17162<>23.66899<>30.63045<>48.26617<>68.68647<>91.42726<>135.5166<>160.1137<>200.9543<>231.1207<>249.6846<>293.7739
146,3,Dacarbazine,8.817858<>8.35376<>7.425564<>6.961466<>6.961466<>5.569173<>4.17688<>5.569173<>8.817858<>6.961466<>8.817858<>7.425564<>9.281956<>16.24342<>21.3485<>31.55865<>42.69699<>52.90715<>78.43253<>122.9859<>167.0752<>206.0594<>241.3308<>284.4919<>322.0839
147,3,Bortezomib (PS-341),2.784587<>5.105075<>5.569173<>7.425564<>38.05602<>83.5376<>147.5831<>226.9438<>289.597<>333.6863<>373.1346<>394.4831<>427.4341<>443.2134<>450.1748<>451.5671<>438.1083<>420.4726<>421.8649<>408.8701<>385.6653<>361.9962<>336.0068<>302.5917<>264.5357
148,3,Fludarabine Phosphate,6.961466<>11.60244<>7.425564<>4.640978<>5.569173<>5.569173<>8.817858<>7.889662<>10.67425<>9.746053<>8.35376<>9.281956<>16.70752<>23.20489<>34.80733<>33.41504<>45.01748<>90.03497<>129.0192<>190.2801<>214.4132<>257.5742<>304.4482<>335.5427<>373.1346
149,3,Erlotinib HCl (OSI-744),4.640978<>6.497369<>6.497369<>6.033271<>7.889662<>8.35376<>8.817858<>9.746053<>12.53064<>14.38703<>11.60244<>15.77932<>14.85113<>23.20489<>33.87914<>58.01222<>97.92463<>100.7092<>106.7425<>141.0857<>166.147<>194.457<>206.9876<>229.2643<>247.8282
150,3,Amuvatinib (MP-470),4.17688<>6.961466<>17.17162<>25.52538<>28.30996<>24.59718<>15.77932<>13.45884<>7.889662<>9.746053<>9.746053<>12.99474<>14.38703<>7.425564<>8.817858<>15.77932<>17.63572<>19.02801<>18.56391<>20.8844<>27.84587<>29.70226<>42.69699<>60.79681<>83.0735
151,3,Pazopanib HCl (GW786034 HCl),5.569173<>7.889662<>7.425564<>7.889662<>10.21015<>23.66899<>43.16109<>87.25038<>136.9088<>183.7827<>228.3361<>268.2485<>301.1995<>303.984<>281.2433<>272.8895<>295.6303<>308.1609<>315.1224<>302.5917<>297.9508<>290.0611<>281.2433<>275.21<>248.7564
152,3,Rufinamide,5.105075<>8.35376<>6.497369<>6.497369<>6.961466<>6.497369<>7.425564<>10.21015<>10.67425<>16.24342<>11.60244<>10.67425<>20.8844<>19.49211<>29.23816<>37.59192<>56.61993<>54.76354<>94.21185<>142.0139<>189.3519<>246.4359<>304.9122<>323.9402<>336.0068
153,3,Temsirolimus (CCI-779; NSC 683864),6.033271<>14.38703<>17.63572<>17.17162<>16.70752<>20.8844<>17.63572<>13.92293<>9.746053<>9.746053<>11.60244<>14.85113<>13.45884<>19.02801<>25.98948<>22.74079<>22.74079<>22.27669<>24.13308<>20.4203<>22.27669<>25.06128<>32.95094<>34.34324<>37.59192
154,3,WYE-354,9.746053<>8.817858<>9.746053<>15.31523<>23.20489<>27.84587<>30.63045<>34.34324<>38.98421<>35.73553<>30.16636<>30.16636<>19.9562<>17.17162<>14.85113<>18.09981<>14.38703<>12.06654<>11.13835<>13.92293<>13.45884<>12.53064<>14.38703<>14.38703<>18.56391
155,3,Enzastaurin (LY317615),27.84587<>39.44831<>45.48158<>42.69699<>40.8406<>54.76354<>51.51485<>53.83534<>44.08929<>54.29944<>50.12256<>72.39925<>98.85282<>105.8143<>144.3344<>204.6671<>304.9122<>376.8474<>446.4621<>504.9384<>542.5303<>612.145<>662.2675<>751.8384<>815.4198
156,3,Aniracetam,8.817858<>10.67425<>13.92293<>4.17688<>3.248684<>2.784587<>3.712782<>3.712782<>6.033271<>5.105075<>7.889662<>10.67425<>18.56391<>21.8126<>24.59718<>19.02801<>34.34324<>58.94042<>90.96317<>126.2346<>148.9754<>182.8545<>213.9491<>244.1154<>255.7179
157,3,SB431542,10.21015<>8.817858<>10.21015<>4.17688<>3.248684<>6.497369<>7.889662<>8.817858<>7.425564<>5.569173<>8.35376<>13.92293<>15.77932<>10.67425<>13.45884<>13.45884<>26.45357<>33.41504<>58.47632<>107.2066<>125.7705<>170.788<>203.2748<>225.0874<>235.7617
158,3,Carmofur,6.033271<>7.889662<>7.425564<>4.640978<>2.784587<>4.640978<>5.105075<>6.961466<>10.67425<>12.53064<>9.281956<>14.38703<>15.77932<>17.17162<>19.9562<>23.20489<>29.23816<>39.91241<>58.01222<>94.67594<>110.9194<>115.5603<>138.3011<>164.2906<>178.6776
159,3,SB202190 (FHPI),0.4640978<>1.392293<>1.392293<>2.320489<>2.784587<>2.320489<>1.856391<>3.712782<>4.640978<>4.640978<>4.640978<>7.889662<>15.31523<>13.92293<>14.38703<>19.49211<>39.91241<>63.58139<>95.14005<>123.9141<>155.9368<>188.8878<>242.259<>266.3921<>287.7406
160,3,Megestrol Acetate,10.67425<>10.21015<>12.06654<>7.425564<>4.640978<>3.248684<>3.248684<>3.248684<>4.640978<>6.033271<>11.13835<>13.45884<>6.497369<>12.99474<>19.49211<>30.16636<>57.08403<>55.69173<>87.25038<>135.0524<>133.1961<>148.5113<>139.6934<>165.6829<>152.6882
161,3,PCI-24781 (Abexinostat),11.60244<>10.21015<>7.425564<>11.13835<>26.45357<>44.55339<>64.97369<>100.7092<>125.3064<>155.4727<>204.6671<>297.4867<>358.2835<>406.5497<>435.3237<>471.0592<>555.525<>573.6248<>529.5356<>508.187<>471.9874<>430.2186<>403.765<>362.4604<>313.266
162,3,Edaravone,4.640978<>4.17688<>5.569173<>3.248684<>4.17688<>3.248684<>2.784587<>3.248684<>7.425564<>9.281956<>7.425564<>13.45884<>9.746053<>17.63572<>30.16636<>43.62519<>57.08403<>92.81956<>143.8703<>201.8825<>229.7284<>268.2485<>288.6688<>314.1942<>343.4323
163,3,Rucaparib (AG-014699;PF-01367338),0.9281955<>1.856391<>2.784587<>1.856391<>1.392293<>1.856391<>1.856391<>3.712782<>3.248684<>4.17688<>8.817858<>8.35376<>14.38703<>24.59718<>45.94568<>66.83008<>105.3502<>105.3502<>130.8756<>162.4342<>188.4237<>208.3799<>255.7179<>284.0278<>327.1889
164,3,Fluvoxamine maleate,0.9281955<>3.712782<>5.105075<>3.712782<>4.17688<>3.712782<>6.497369<>8.817858<>9.746053<>12.53064<>16.24342<>21.3485<>24.13308<>25.52538<>23.66899<>35.27143<>43.16109<>74.25565<>113.2399<>169.3957<>189.3519<>221.3746<>274.2818<>302.1277<>318.8352
165,3,Danusertib (PHA-739358),3.712782<>4.640978<>3.248684<>2.784587<>6.961466<>12.53064<>17.63572<>15.77932<>21.3485<>33.87914<>50.58666<>72.39925<>71.00696<>70.07877<>73.79154<>70.07877<>69.61466<>83.0735<>98.38873<>116.4885<>112.3117<>107.2066<>109.063<>123.45<>134.5883
166,3,Ketoconazole,2.784587<>2.784587<>4.640978<>4.640978<>7.889662<>13.45884<>11.60244<>10.67425<>11.60244<>12.53064<>14.85113<>16.70752<>16.70752<>17.63572<>26.45357<>35.73553<>69.61466<>96.06824<>131.8038<>180.9981<>228.3361<>292.8457<>335.0786<>374.5269<>427.4341
167,3,Edoxaban,6.033271<>7.889662<>7.425564<>8.35376<>6.497369<>3.248684<>3.248684<>4.17688<>7.889662<>7.889662<>9.281956<>10.67425<>14.38703<>23.66899<>26.91767<>40.37651<>52.44305<>82.1453<>122.5218<>161.506<>203.7389<>239.4744<>293.7739<>310.4814<>313.266
