,expId,Compound,tempNLSDf
82,3,Tenofovir ,215.8055<>226.4797<>246.9<>297.9508<>332.7581<>394.4831<>450.6389<>503.5461<>569.912<>606.5758<>634.4216<>652.5215<>743.9487<>727.7053<>665.5162<>704.0363<>721.2079<>601.4707<>665.9803<>605.6476<>588.0119<>552.2764<>578.7299<>556.4532<>512.364
83,3,Cisplatin,240.4026<>250.6128<>278.9228<>327.653<>377.7756<>438.1083<>512.364<>580.1222<>622.3551<>662.2675<>710.0696<>771.3305<>777.3638<>776.4355<>770.4023<>761.1204<>772.7228<>710.0696<>751.3743<>661.8034<>589.8683<>591.7247<>626.9961<>555.525<>609.3604
84,3,Droxinostat,206.5235<>206.9876<>242.259<>297.0226<>316.9788<>387.5216<>433.9314<>504.0102<>551.8123<>602.3989<>641.3831<>681.7596<>744.8769<>754.623<>753.6948<>705.4286<>793.1431<>777.3638<>696.1467<>710.0696<>683.1519<>651.5933<>684.0801<>665.0521<>687.3288
85,3,MK-2866 (GTx-024),265.4639<>282.6355<>328.1171<>368.0295<>444.6057<>507.723<>589.4042<>669.6931<>738.8436<>767.1536<>788.9662<>783.397<>826.0941<>775.5074<>800.1046<>872.5038<>826.0941<>850.2271<>842.8016<>776.4355<>743.0205<>744.4128<>749.5179<>712.8542<>656.2343
86,3,Tizanidine HCl,259.4307<>265.4639<>304.9122<>355.963<>426.9699<>485.9104<>546.7072<>624.6756<>691.9698<>737.4514<>764.369<>786.1816<>756.9435<>814.9557<>828.8786<>877.6089<>785.7175<>811.2429<>785.7175<>700.3235<>731.8822<>588.476<>641.8472<>587.0837<>567.1275
87,3,Ritonavir,222.3028<>232.9771<>272.8895<>313.7301<>373.5987<>425.5777<>493.3359<>549.4918<>627.9243<>672.0135<>698.4672<>732.3463<>801.9609<>767.1536<>787.5739<>784.3253<>800.5687<>791.7508<>782.0048<>735.1309<>713.3183<>696.6108<>687.7929<>639.0626<>617.7141
88,3,Zonisamide,309.0891<>318.3711<>367.1013<>418.6162<>459.4568<>541.138<>597.2938<>678.975<>711.4619<>746.7333<>700.7877<>717.4952<>776.4355<>740.7<>745.341<>694.7543<>594.9733<>605.1835<>613.5372<>543.9226<>577.8017<>551.8123<>568.0557<>543.9226<>545.3149
89,3,CUDC-101,289.597<>301.1995<>319.7634<>329.9735<>335.5427<>336.0068<>341.576<>330.9017<>333.6863<>300.2713<>290.5252<>282.1714<>268.2485<>239.0103<>217.6618<>192.6006<>188.8878<>169.3957<>152.6882<>155.9368<>136.9088<>138.7652<>140.1575<>133.6602<>129.4833
90,3,Zibotentan (ZD4054),225.0874<>242.259<>276.6023<>338.7914<>379.632<>439.5006<>491.0154<>565.7352<>636.7421<>666.9085<>710.9978<>709.6055<>726.7771<>736.5231<>746.2692<>752.7666<>794.9995<>732.8104<>708.6773<>653.9138<>628.8525<>643.7036<>633.9576<>547.6354<>519.3254
91,3,Dutasteride,231.1207<>253.3974<>295.1662<>338.7914<>396.3395<>445.0698<>504.4743<>582.9068<>644.6318<>704.5004<>727.7053<>740.236<>787.1098<>752.3025<>723.5284<>751.8384<>797.3199<>715.6387<>686.4006<>710.9978<>658.5547<>666.9085<>639.0626<>628.3884<>594.9733
92,3,Calcitriol,220.9105<>236.2258<>269.1767<>313.7301<>369.4218<>421.8649<>486.8386<>543.4585<>581.0504<>602.3989<>632.1011<>636.7421<>698.4672<>709.1414<>652.9855<>665.5162<>676.6545<>608.4322<>592.6528<>586.1555<>546.2431<>552.7404<>516.0767<>494.7282<>513.2921
93,3,Imiquimod,213.0209<>239.9386<>270.1049<>305.3763<>352.2502<>410.2624<>477.0925<>533.7125<>590.7964<>624.6756<>659.0189<>689.6493<>732.8104<>756.0153<>701.7158<>715.6387<>685.9365<>691.0416<>676.1904<>637.6703<>614.4655<>616.3218<>574.553<>575.0172<>574.553
94,3,SB525334,256.6461<>281.2433<>310.0173<>379.1679<>415.3675<>483.5899<>556.9173<>622.3551<>682.6878<>698.0031<>691.0416<>748.5897<>800.1046<>779.2202<>774.1151<>775.0433<>801.0328<>750.9102<>789.4303<>726.313<>670.6213<>633.0294<>644.1677<>660.4111<>636.7421
95,3,CO-1686 (AVL-301),217.6618<>235.2976<>270.1049<>296.0944<>341.1118<>411.6547<>453.8876<>489.1591<>551.3481<>574.0889<>601.9348<>629.3166<>671.5495<>643.7036<>683.616<>702.1799<>708.2132<>718.8875<>728.1694<>727.2412<>690.1134<>664.588<>641.3831<>672.9418<>660.4111
96,3,WZ4003,243.6513<>251.0769<>304.9122<>346.2169<>408.406<>471.0592<>523.9664<>581.0504<>620.0346<>676.6545<>699.3953<>753.2307<>797.7841<>794.5354<>839.0887<>870.1833<>787.5739<>759.728<>730.4899<>704.5004<>725.3848<>751.3743<>762.0485<>758.7999<>730.0258
97,3,Linifanib (ABT-869),230.1925<>245.9718<>283.5638<>310.9455<>345.7528<>388.9139<>409.7983<>438.1083<>478.4848<>491.0154<>485.9104<>517.9331<>566.1993<>562.9506<>547.6354<>569.912<>579.6581<>554.5969<>559.2378<>569.4479<>578.7299<>588.476<>553.2045<>571.7684<>571.3044
98,3,OSI-930,232.9771<>242.259<>277.0664<>316.5147<>376.8474<>416.2957<>470.5951<>529.9996<>580.5863<>604.2553<>655.306<>688.257<>692.4339<>708.2132<>723.0643<>653.9138<>634.8857<>661.3393<>583.835<>624.2115<>589.8683<>607.9681<>568.5198<>580.5863<>624.6756
99,3,Afatinib (BIBW2992),298.879<>308.625<>312.3378<>337.3991<>377.7756<>392.1626<>425.1136<>453.8876<>485.4463<>507.723<>558.7737<>572.6967<>586.6196<>641.8472<>614.9296<>652.5215<>705.8927<>672.0135<>675.2623<>663.6598<>637.2062<>662.2675<>565.2711<>579.194<>531.392
100,3,Idarubicin HCl,208.844<>206.5235<>193.5288<>191.6724<>195.8493<>190.2801<>183.7827<>187.9596<>191.2083<>166.6111<>153.6164<>155.9368<>158.7214<>136.9088<>134.1243<>125.7705<>109.063<>93.28365<>90.49906<>82.60941<>71.00696<>58.01222<>50.58666<>43.16109<>35.73553
101,3,Ridaforolimus (Deforolimus; MK-8669),292.3816<>295.1662<>326.2607<>366.6372<>413.9752<>458.9927<>496.5846<>515.1485<>535.5688<>562.4865<>561.5583<>611.2167<>642.7754<>653.9138<>607.9681<>644.1677<>654.842<>635.3499<>617.7141<>621.4269<>613.0732<>644.1677<>691.0416<>675.7264<>719.8156
102,3,Agomelatine,283.0996<>274.7459<>329.9735<>393.5549<>433.4673<>509.1153<>582.9068<>617.2501<>695.6826<>698.4672<>717.0311<>756.4794<>715.1747<>736.5231<>710.0696<>654.842<>690.1134<>652.0574<>661.8034<>642.3113<>580.1222<>620.0346<>589.4042<>584.7632<>581.0504
103,3,NVP-AEW541,235.7617<>242.7231<>270.1049<>326.2607<>360.604<>400.0523<>438.1083<>484.9822<>516.0767<>573.6248<>619.5705<>667.3726<>669.229<>669.229<>658.0906<>734.2027<>773.651<>800.1046<>724.4566<>744.4128<>775.0433<>697.5389<>763.4409<>659.947<>634.4216
104,3,Nepafenac,273.8177<>287.2765<>318.8352<>381.0243<>436.716<>486.8386<>553.6686<>625.6038<>658.0906<>681.7596<>685.4724<>668.7649<>711.926<>697.5389<>599.6143<>661.3393<>675.2623<>618.1782<>608.4322<>542.0662<>531.856<>571.3044<>504.9384<>538.8175<>469.2029
105,3,Tandutinib (MLN518),323.0121<>323.9402<>366.1731<>438.5724<>487.7668<>547.1713<>601.0066<>659.947<>678.975<>709.6055<>738.8436<>753.2307<>716.567<>693.3621<>718.4233<>663.1957<>652.9855<>668.7649<>598.6861<>623.2833<>595.4374<>555.9891<>579.6581<>536.9611<>535.5688
106,3,PD173074,216.7337<>219.0542<>225.5515<>252.0051<>280.7791<>307.2327<>327.653<>342.0401<>349.4656<>353.1784<>361.5322<>387.0575<>414.9034<>434.8596<>425.5777<>437.1801<>476.1643<>497.9769<>520.7177<>536.497<>546.7072<>569.4479<>593.1169<>624.2115<>625.6038
107,3,Entinostat (MS-275),203.2748<>206.9876<>229.2643<>274.2818<>308.1609<>357.3553<>386.1293<>387.5216<>421.8649<>425.5777<>450.6389<>489.1591<>497.0487<>491.0154<>491.4795<>496.5846<>491.4795<>498.441<>498.9051<>502.6179<>504.0102<>504.4743<>491.9436<>502.1538<>520.2536
108,3,Amisulpride,304.4482<>284.0278<>323.9402<>382.8806<>440.4288<>496.1205<>574.553<>631.173<>676.1904<>718.4233<>704.0363<>719.8156<>756.9435<>720.7438<>704.9645<>747.1974<>712.3901<>697.0748<>678.5109<>693.3621<>698.9312<>722.6002<>640.4549<>643.2395<>592.6528
109,3,SL-327,259.4307<>260.3589<>297.0226<>340.6478<>398.1959<>469.6669<>529.5356<>607.0399<>657.6265<>699.8594<>749.5179<>790.3585<>823.7736<>798.7123<>789.8944<>808.4583<>872.9679<>782.0048<>789.8944<>769.01<>767.6177<>710.9978<>684.0801<>717.4952<>691.5057
110,3,Camptothecin,256.182<>244.1154<>249.6846<>247.8282<>253.3974<>258.0384<>264.0716<>252.9333<>253.3974<>252.9333<>254.7897<>248.2923<>243.1872<>226.4797<>211.1645<>189.816<>171.7162<>156.401<>131.8038<>122.5218<>102.5656<>86.78629<>71.00696<>58.47632<>50.12256
111,3,SB203580,264.9998<>282.6355<>321.6198<>380.0961<>421.8649<>496.1205<>579.6581<>627.4602<>669.229<>703.1081<>732.8104<>793.1431<>800.1046<>829.3427<>763.4409<>775.9715<>753.2307<>732.8104<>799.6404<>727.7053<>657.6265<>659.947<>640.919<>624.6756<>615.8577
112,3,Ifosfamide,283.5638<>299.8072<>332.294<>380.0961<>426.5059<>499.3692<>583.3709<>653.4496<>703.5722<>703.5722<>691.9698<>739.3077<>798.7123<>692.4339<>725.8489<>698.9312<>663.1957<>656.2343<>536.0329<>541.138<>509.1153<>481.2694<>522.5741<>542.0662<>545.3149
113,3,NVP-ADW742,249.2205<>248.7564<>286.3483<>331.3658<>367.1013<>411.1906<>458.9927<>490.5513<>538.3534<>561.0942<>600.0784<>648.8087<>655.7701<>688.7211<>694.7543<>717.9592<>815.4198<>797.7841<>796.8559<>782.9329<>795.4636<>710.9978<>727.7053<>703.1081<>691.0416
114,3,Doxazosin Mesylate,215.3414<>220.4464<>243.1872<>297.0226<>344.3605<>400.0523<>460.8491<>504.0102<>576.4094<>607.0399<>683.616<>703.1081<>739.7719<>750.4461<>721.6721<>785.2534<>797.7841<>755.0871<>703.5722<>717.4952<>725.3848<>762.0485<>703.5722<>673.4059<>674.334
115,3,BTZ043 Racemate,273.3536<>293.3098<>337.8632<>381.4884<>441.357<>504.0102<>580.5863<>650.6651<>695.6826<>719.8156<>756.0153<>759.728<>821.9172<>802.8892<>759.728<>830.2709<>726.313<>720.7438<>644.6318<>712.3901<>614.9296<>591.2606<>605.1835<>565.2711<>590.3323
116,3,Flupirtine maleate,322.0839<>337.8632<>380.5602<>449.2466<>518.8613<>584.7632<>639.0626<>687.3288<>683.1519<>694.7543<>681.2955<>677.1187<>705.4286<>731.8822<>657.6265<>611.6808<>598.222<>504.9384<>549.4918<>593.5811<>532.7842<>568.9839<>540.6739<>565.7352<>572.2325
117,3,OSU-03012 (AR-12),290.5252<>307.2327<>354.1066<>404.2292<>462.7055<>511.8998<>542.0662<>557.8455<>563.8788<>606.1117<>598.6861<>625.6038<>655.7701<>641.8472<>653.4496<>713.3183<>725.8489<>718.8875<>804.2814<>830.2709<>760.6563<>802.425<>749.982<>742.5565<>710.0696
118,3,TG100-115,293.7739<>333.2222<>373.5987<>434.3955<>495.6564<>583.3709<>663.1957<>713.7823<>741.6282<>754.623<>745.341<>764.8331<>728.1694<>790.3585<>709.1414<>691.9698<>647.4164<>656.6984<>562.9506<>632.1011<>595.9016<>629.3166<>588.9401<>586.6196<>625.6038
119,3,Suvorexant (MK-4305),235.2976<>251.541<>282.1714<>349.9297<>395.4113<>468.7387<>526.2869<>588.476<>622.3551<>683.1519<>700.7877<>775.5074<>753.2307<>717.0311<>721.6721<>690.5775<>750.9102<>736.0591<>688.7211<>730.954<>620.9628<>676.1904<>594.0452<>594.0452<>566.6634
120,3,IWP-L6,293.7739<>329.0453<>391.2344<>442.2852<>502.6179<>566.1993<>646.0241<>698.0031<>740.236<>759.264<>770.8664<>778.2919<>836.7682<>805.6737<>858.1168<>734.6667<>788.038<>765.7613<>679.9033<>809.8506<>646.4882<>634.4216<>610.2886<>641.3831<>634.8857
121,3,JNJ-38877605,188.8878<>197.2415<>238.5462<>274.7459<>316.5147<>349.4656<>378.2397<>418.1521<>489.6231<>498.9051<>524.8946<>524.4305<>598.6861<>630.7089<>635.814<>620.0346<>644.6318<>638.5985<>628.8525<>673.8699<>621.4269<>650.201<>624.6756<>591.7247<>654.842
122,3,MGCD-265,225.5515<>230.1925<>239.0103<>266.8562<>291.9175<>321.1557<>369.8859<>421.4008<>452.9594<>472.4515<>479.8771<>511.8998<>522.5741<>547.1713<>580.5863<>571.3044<>572.2325<>591.7247<>555.9891<>567.5916<>557.3814<>575.0172<>615.8577<>611.6808<>599.1502
123,3,Mocetinostat (MGCD0103),257.1102<>258.9666<>264.5357<>252.9333<>258.9666<>272.8895<>271.0331<>289.597<>308.1609<>304.4482<>297.0226<>292.3816<>276.6023<>261.7511<>245.5077<>222.7669<>199.562<>183.7827<>154.0805<>130.8756<>111.8476<>95.60414<>83.5376<>59.86861<>50.58666
124,3,Daptomycin,220.9105<>215.3414<>245.0436<>274.7459<>330.4376<>391.6985<>450.6389<>510.9716<>539.2816<>569.912<>645.56<>683.616<>678.0468<>717.9592<>702.1799<>689.1852<>730.4899<>648.8087<>633.9576<>640.919<>577.3376<>555.9891<>601.9348<>550.884<>526.2869
125,3,Brivanib Alaninate (BMS-582664),292.3816<>282.1714<>322.0839<>379.1679<>429.2904<>488.6949<>552.7404<>599.6143<>637.2062<>654.3779<>662.7316<>678.975<>690.1134<>707.285<>651.1292<>710.0696<>784.7893<>660.4111<>730.4899<>762.0485<>643.7036<>620.4987<>637.2062<>679.9033<>659.0189
126,3,Mianserin HCl,225.5515<>216.7337<>261.287<>278.9228<>337.3991<>399.5882<>468.2747<>508.187<>560.6301<>605.1835<>638.1345<>701.2517<>751.3743<>727.7053<>712.3901<>690.1134<>723.0643<>635.814<>659.947<>632.1011<>639.5267<>616.7859<>589.4042<>572.6967<>567.1275
127,3,Barasertib (AZD1152-HQPA),354.1066<>336.0068<>381.4884<>382.4166<>413.5111<>422.7931<>419.5444<>372.2064<>344.3605<>293.7739<>282.6355<>266.3921<>257.5742<>224.6233<>192.6006<>197.7056<>173.1085<>148.9754<>139.2293<>137.837<>128.5551<>125.7705<>139.6934<>127.6269<>112.3117
128,3,Pelitinib (EKB-569),283.0996<>254.3256<>255.7179<>265.4639<>284.956<>298.879<>297.0226<>289.597<>318.8352<>316.5147<>325.3326<>356.4271<>366.1731<>355.963<>351.7861<>370.8141<>390.3062<>367.1013<>374.0628<>375.4551<>398.66<>404.6933<>400.0523<>419.0803<>422.7931
129,3,CEP-18770 (Delanzomib),264.0716<>237.154<>246.4359<>236.6899<>237.154<>240.4026<>253.3974<>227.4079<>190.2801<>152.6882<>124.3782<>101.6374<>80.28892<>63.58139<>51.97895<>41.3047<>35.73553<>26.45357<>20.4203<>17.63572<>13.92293<>9.746053<>6.033271<>4.640978<>3.248684
130,3,Tigecycline,227.872<>214.4132<>242.7231<>291.4534<>325.7966<>399.5882<>447.8543<>517.469<>574.553<>601.9348<>630.7089<>663.6598<>652.5215<>648.8087<>683.1519<>632.1011<>685.0083<>689.6493<>603.7912<>623.2833<>607.504<>630.2448<>567.5916<>574.553<>554.1328
131,3,CP-724714,185.6391<>195.3852<>214.4132<>260.8229<>294.7021<>355.4989<>415.8316<>466.4182<>524.8946<>596.3657<>607.9681<>633.9576<>706.8209<>739.7719<>749.5179<>755.5511<>712.8542<>777.8279<>739.7719<>765.2972<>800.1046<>756.4794<>739.7719<>687.3288<>678.0468
132,3,Prazosin HCl,286.8124<>273.8177<>299.8072<>371.2782<>429.7545<>496.1205<>544.8508<>613.0732<>685.9365<>710.5337<>747.1974<>719.3516<>764.369<>794.0713<>805.2097<>760.6563<>799.6404<>765.7613<>703.1081<>730.954<>658.5547<>647.4164<>672.0135<>691.0416<>657.1624
133,3,BIIB021,284.0278<>266.3921<>272.4254<>284.956<>280.7791<>275.21<>281.2433<>273.8177<>265.4639<>266.8562<>276.1382<>270.569<>260.3589<>256.182<>245.9718<>234.8335<>226.4797<>205.1312<>181.4622<>171.7162<>158.2573<>148.5113<>135.9807<>124.3782<>111.8476
134,3,Topiramate,232.513<>242.259<>285.8842<>328.5812<>388.9139<>447.3903<>510.5075<>558.3096<>609.3604<>655.306<>691.9698<>753.2307<>793.6072<>785.7175<>732.3463<>716.567<>761.1204<>672.4777<>685.9365<>652.9855<>629.3166<>635.814<>596.8297<>581.5145<>561.0942
135,3,BIBR 1532,263.6075<>274.7459<>323.0121<>367.5654<>435.7878<>498.441<>588.0119<>634.8857<>717.0311<>760.1921<>779.6843<>812.6352<>854.404<>804.7455<>812.6352<>837.6965<>798.7123<>781.5406<>755.0871<>748.1256<>672.4777<>671.0854<>581.0504<>623.2833<>556.4532
136,3,Elaiophylin,253.8615<>107.2066<>57.08403<>35.73553<>27.84587<>16.70752<>12.99474<>10.21015<>5.105075<>2.320489<>1.392293<>0.9281955<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978<>0.4640978
137,3,TAK-700 (Orteronel),319.2993<>320.2274<>377.3115<>433.0032<>484.054<>549.9559<>619.1064<>651.5933<>684.0801<>717.4952<>714.2465<>714.2465<>745.341<>696.6108<>702.644<>669.6931<>698.9312<>651.1292<>622.8192<>584.2991<>541.138<>520.2536<>516.5408<>499.3692<>497.5128
138,3,Atazanavir Sulfate,268.7126<>293.3098<>333.2222<>377.3115<>418.1521<>479.413<>530.4637<>581.9786<>642.7754<>646.4882<>664.588<>685.4724<>729.0976<>741.1641<>723.9925<>702.644<>783.8611<>688.7211<>686.4006<>650.6651<>635.3499<>579.194<>603.7912<>644.1677<>630.2448
139,3,Melatonin,268.7126<>290.9893<>332.7581<>389.8421<>461.3132<>531.392<>593.1169<>662.7316<>722.6002<>750.9102<>738.8436<>801.9609<>791.2867<>804.7455<>659.947<>662.2675<>717.4952<>638.1345<>700.3235<>643.7036<>571.3044<>639.0626<>612.145<>622.8192<>601.0066
140,3,Doxercalciferol,295.6303<>311.8737<>361.9962<>405.6215<>462.2414<>525.8228<>585.2273<>635.814<>663.6598<>710.0696<>717.0311<>735.1309<>775.9715<>780.1484<>828.8786<>697.5389<>689.6493<>611.6808<>651.5933<>592.6528<>586.6196<>598.222<>557.3814<>540.2098<>536.9611
141,3,Bendamustine HCl,277.5305<>289.597<>338.3273<>382.8806<>446.9261<>518.8613<>588.9401<>649.2728<>699.8594<>738.3796<>746.2692<>796.8559<>848.3707<>837.2324<>747.6615<>748.5897<>767.1536<>723.0643<>658.0906<>661.3393<>647.4164<>596.3657<>582.4427<>634.8857<>583.3709
142,3,Oligomycin A,290.0611<>325.3326<>368.9577<>426.0417<>479.8771<>559.2378<>610.2886<>664.1239<>739.7719<>772.7228<>798.2482<>812.1711<>862.7578<>835.8401<>849.763<>880.3935<>884.1063<>850.6912<>849.763<>811.2429<>768.5459<>770.8664<>814.4916<>740.236<>696.6108
143,3,NMS-873,252.0051<>261.7511<>283.5638<>293.3098<>296.5585<>299.343<>290.9893<>301.6635<>292.8457<>287.2765<>289.597<>299.8072<>303.5199<>305.8404<>299.343<>293.7739<>297.9508<>296.0944<>284.956<>284.0278<>276.6023<>278.4586<>283.5638<>279.851<>273.8177
144,3,EHop-016 ,276.6023<>284.956<>321.6198<>378.2397<>427.8981<>487.7668<>542.5303<>595.4374<>648.8087<>735.595<>723.9925<>783.8611<>879.9294<>867.3987<>835.8401<>818.2043<>844.658<>864.6141<>839.0887<>827.4863<>775.0433<>752.7666<>786.6457<>715.6387<>703.1081
145,3,Veliparib (ABT-888),191.6724<>203.7389<>239.4744<>267.3203<>301.6635<>342.0401<>394.019<>441.357<>478.9489<>506.7948<>533.7125<>609.8245<>585.6914<>644.1677<>642.7754<>723.0643<>659.0189<>722.1361<>738.3796<>704.9645<>725.8489<>682.6878<>612.6091<>577.3376<>626.0679
146,3,Dacarbazine,224.1592<>237.6181<>278.9228<>314.1942<>359.6758<>433.4673<>500.2974<>553.2045<>601.4707<>663.1957<>685.0083<>688.7211<>707.285<>717.4952<>706.3568<>669.229<>749.5179<>584.7632<>513.2921<>493.3359<>493.3359<>504.4743<>550.42<>491.9436<>513.2921
147,3,Bortezomib (PS-341),289.597<>259.8947<>267.3203<>243.1872<>243.1872<>244.5795<>244.5795<>224.6233<>184.2468<>158.7214<>122.5218<>93.28365<>77.96842<>62.1891<>47.80207<>36.66372<>28.77406<>23.66899<>17.63572<>13.45884<>9.281956<>7.425564<>5.105075<>3.712782<>2.320489
148,3,Fludarabine Phosphate,320.6916<>323.9402<>375.9192<>422.7931<>483.5899<>546.7072<>637.6703<>676.1904<>716.1028<>682.2237<>755.5511<>753.6948<>814.0275<>799.1763<>741.1641<>626.532<>591.7247<>603.7912<>637.6703<>594.9733<>551.8123<>592.6528<>571.3044<>598.6861<>519.7895
149,3,Erlotinib HCl (OSI-744),308.1609<>303.5199<>366.1731<>411.6547<>453.8876<>516.5408<>616.7859<>653.9138<>664.1239<>679.4391<>727.2412<>729.5617<>769.01<>823.3094<>838.1606<>827.4863<>842.8016<>757.4075<>764.8331<>775.0433<>734.2027<>723.0643<>710.0696<>697.5389<>667.8367
150,3,Amuvatinib (MP-470),296.0944<>288.2047<>334.6145<>370.8141<>417.2239<>483.5899<>564.3429<>646.9523<>716.1028<>801.0328<>785.2534<>861.3655<>840.4811<>869.7192<>835.376<>773.651<>810.3147<>804.2814<>799.1763<>769.9382<>715.1747<>715.1747<>728.1694<>692.8979<>672.0135
151,3,Pazopanib HCl (GW786034 HCl),290.9893<>270.569<>279.851<>284.956<>305.3763<>323.0121<>306.3045<>303.0558<>304.4482<>277.9946<>262.6794<>272.8895<>270.1049<>225.0874<>204.6671<>210.2363<>196.7775<>187.0314<>171.7162<>165.2188<>153.6164<>143.8703<>132.732<>128.5551<>118.3449
152,3,Rufinamide,245.5077<>248.7564<>276.6023<>330.4376<>379.632<>452.0312<>506.3307<>583.3709<>640.4549<>651.1292<>702.1799<>735.1309<>743.0205<>710.0696<>704.0363<>701.7158<>731.4181<>709.1414<>594.0452<>640.4549<>646.4882<>658.5547<>611.6808<>586.1555<>571.7684
153,3,Temsirolimus (CCI-779; NSC 683864),318.3711<>312.3378<>342.5042<>393.0908<>440.4288<>493.3359<>527.6791<>562.9506<>604.7194<>623.2833<>634.8857<>680.3673<>706.3568<>661.3393<>651.1292<>670.1572<>692.8979<>722.1361<>698.9312<>705.4286<>704.0363<>703.1081<>690.1134<>697.0748<>782.4688
154,3,WYE-354,216.7337<>215.3414<>226.9438<>241.7949<>245.9718<>272.8895<>290.0611<>294.238<>304.4482<>314.1942<>324.8684<>358.2835<>385.6653<>392.1626<>404.6933<>419.0803<>441.357<>445.0698<>454.8158<>445.5338<>434.3955<>448.3185<>453.4235<>472.4515<>462.7055
155,3,Enzastaurin (LY317615),220.9105<>219.0542<>256.182<>302.5917<>336.935<>378.2397<>431.6109<>481.2694<>516.0767<>564.3429<>589.8683<>598.222<>645.56<>646.4882<>701.7158<>691.9698<>678.0468<>691.5057<>711.926<>680.8314<>626.532<>595.4374<>631.6371<>634.4216<>666.4444
156,3,Aniracetam,245.5077<>254.3256<>284.4919<>323.4761<>377.3115<>438.5724<>499.3692<>574.553<>646.4882<>683.616<>704.5004<>721.2079<>786.1816<>819.5967<>782.4688<>794.9995<>882.7139<>814.9557<>746.7333<>781.0765<>771.3305<>762.9767<>756.9435<>718.8875<>703.5722
157,3,SB431542,266.8562<>264.5357<>312.3378<>376.8474<>430.2186<>490.0872<>543.9226<>615.8577<>678.975<>738.8436<>781.5406<>816.348<>870.6474<>881.7858<>854.8681<>817.2762<>866.9346<>844.1938<>796.8559<>743.4846<>746.7333<>702.1799<>693.3621<>726.313<>685.9365
158,3,Carmofur,260.3589<>273.8177<>307.2327<>365.2449<>422.329<>487.3026<>547.6354<>598.222<>634.8857<>664.588<>715.1747<>736.0591<>751.8384<>812.1711<>799.6404<>801.4968<>800.1046<>853.4758<>885.0344<>863.686<>864.15<>839.5529<>883.178<>831.1991<>837.6965
159,3,SB202190 (FHPI),237.6181<>240.4026<>283.5638<>332.7581<>385.2011<>440.4288<>508.187<>582.4427<>661.8034<>688.257<>705.8927<>775.0433<>828.8786<>866.0064<>824.7017<>847.9066<>889.2113<>806.6019<>779.6843<>757.8716<>743.4846<>739.7719<>686.8647<>659.947<>677.5828
160,3,Megestrol Acetate,280.7791<>273.3536<>310.0173<>367.1013<>418.1521<>477.5566<>567.5916<>632.5652<>689.6493<>727.7053<>750.4461<>782.4688<>771.7946<>782.0048<>740.7<>729.0976<>749.0538<>670.6213<>654.3779<>672.9418<>652.5215<>609.3604<>626.9961<>567.1275<>588.0119
161,3,PCI-24781 (Abexinostat),504.0102<>503.082<>529.5356<>529.9996<>536.9611<>527.2151<>530.4637<>521.1818<>502.1538<>502.6179<>461.7773<>440.8929<>407.4778<>355.0348<>297.4867<>269.6408<>209.7722<>186.1032<>152.2241<>122.0577<>107.6707<>80.28892<>69.15057<>57.54812<>53.83534
162,3,Edaravone,291.4534<>312.3378<>352.2502<>405.1573<>475.2361<>549.4918<>619.5705<>657.1624<>698.4672<>735.595<>731.4181<>782.9329<>804.2814<>788.9662<>734.2027<>692.4339<>765.7613<>687.7929<>652.5215<>646.9523<>580.1222<>630.7089<>593.1169<>606.5758<>550.42
163,3,Rucaparib (AG-014699;PF-01367338),251.0769<>246.9<>290.0611<>328.1171<>353.6425<>380.0961<>401.9087<>455.2799<>493.8<>536.497<>548.5635<>586.1555<>599.1502<>643.2395<>643.7036<>624.2115<>657.1624<>715.6387<>683.1519<>671.5495<>659.947<>607.504<>555.0609<>607.0399<>546.7072
164,3,Fluvoxamine maleate,274.7459<>299.343<>335.0786<>405.6215<>440.4288<>521.6459<>572.2325<>620.0346<>675.7264<>739.3077<>760.6563<>782.9329<>793.1431<>828.4145<>788.9662<>815.4198<>838.1606<>718.4233<>748.1256<>743.9487<>721.2079<>661.3393<>690.5775<>674.7982<>653.9138
165,3,Danusertib (PHA-739358),245.5077<>240.8667<>243.6513<>252.0051<>252.0051<>253.3974<>266.3921<>274.2818<>268.2485<>252.4692<>235.7617<>233.4412<>224.1592<>214.8773<>176.8212<>184.2468<>167.0752<>172.6444<>161.0419<>147.119<>135.0524<>120.2013<>117.4167<>109.9912<>112.3117
166,3,Ketoconazole,287.7406<>298.4149<>343.8965<>382.8806<>458.0645<>531.392<>592.6528<>652.9855<>736.5231<>740.7<>757.8716<>801.4968<>826.5581<>728.6335<>752.7666<>725.3848<>797.3199<>643.7036<>693.3621<>621.4269<>606.5758<>575.9453<>615.8577<>610.7527<>591.7247
167,3,Edoxaban,257.1102<>276.1382<>308.625<>370.8141<>422.329<>470.131<>544.3867<>591.7247<>650.6651<>682.2237<>696.6108<>739.3077<>756.9435<>833.0555<>745.8051<>810.7788<>765.2972<>806.1378<>661.8034<>652.5215<>662.7316<>664.1239<>647.4164<>630.2448<>614.0013
168,3,Rilpivirine,237.6181<>262.2152<>296.0944<>343.4323<>395.4113<>450.6389<>498.9051<>562.0224<>620.9628<>641.8472<>664.1239<>713.7823<>720.7438<>774.5792<>756.9435<>799.6404<>786.1816<>879.0012<>797.3199<>842.8016<>801.0328<>830.735<>801.9609<>805.6737<>706.3568
